8000.6,0
8020.5,0.0036713
8040.5,0.00099174
8060.4,0.0049045
8080.3,0.0025111
8100.3,-0.0021194
8120.2,0.001805
8140.2,0.0068578
8160.1,0.0097476
8180,0.0014587
8200,-0.001239
8219.9,0.00010742
8239.9,6.4255e-05
8259.8,-0.0064606
8279.8,-0.0089769
8299.7,-0.0068938
8319.6,-0.0056321
8339.6,-0.0098586
8359.5,-0.013614
8379.5,-0.010355
8399.4,-0.0038907
8419.3,-0.0061039
8439.3,0.0001032
8459.2,5.8089e-05
8479.2,-0.001265
8499.1,-0.0038978
8519,0.00051242
8539,0.003117
8558.9,0.0031758
8578.9,0.00098362
8598.8,-0.00296
8618.8,0.0013799
8638.7,0.0053426
8658.6,0.0023473
8678.6,0.0022843
8698.5,0.006431
8718.5,0.004481
8738.4,-0.00056889
8758.3,-0.00082266
8778.3,-0.0016956
8798.2,-0.0069788
8818.2,-0.01095
8838.1,-0.011565
8858.1,-0.0021237
8878,-0.0061211
8897.9,-0.0029583
8917.9,-0.0043658
8937.8,-0.0016758
8957.8,0.00047348
8977.7,0.0035107
8997.6,-0.00078599
9017.6,-0.00042415
9037.5,-0.0029966
9057.5,-0.005193
9077.4,-0.0056457
9097.3,-0.0073488
9117.3,-0.0020714
9137.2,-0.0091486
9157.2,-0.0043862
9177.1,0.0064057
9197.1,-0.0051768
9217,-0.0084619
9236.9,-0.0068698
9256.9,0.001361
9276.8,-0.0056094
9296.8,-0.0172
9316.7,-0.021523
9336.6,-0.024392
9356.6,-0.030906
9376.5,-0.033175
9396.5,-0.037303
9416.4,-0.047323
9436.3,-0.057891
9456.3,-0.065857
9476.2,-0.074924
9496.2,-0.090578
9516.1,-0.11407
9536.1,-0.14235
9556,-0.16675
9575.9,-0.21014
9595.9,-0.27082
9615.8,-0.32879
9635.8,-0.39465
9655.7,-0.46567
9675.6,-0.53467
9695.6,-0.6227
9715.5,-0.72718
9735.5,-0.8362
9755.4,-0.96186
9775.3,-1.0971
9795.3,-1.2437
9815.2,-1.3779
9835.2,-1.559
9855.1,-1.7428
9875.1,-1.8965
9895,-2.0906
9914.9,-2.2386
9934.9,-2.3101
9954.8,-2.2969
9974.8,-2.1803
9994.7,-1.8971
10015,-1.497
10035,-0.87859
10055,-0.1521
10074,0.84059
10094,1.8352
10114,2.7372
10134,3.5612
10154,4.3404
10174,4.834
10194,5.1722
10214,5.3677
10234,5.4356
10254,5.3981
10274,5.2315
10294,4.9017
10314,4.303
10334,3.4139
10354,2.3071
10374,1.0584
10394,-0.24976
10413,-1.5266
10433,-2.5283
10453,-3.3063
10473,-3.9316
10493,-4.3937
10513,-4.6151
10533,-4.6725
10553,-4.5919
10573,-4.3747
10593,-3.9396
10613,-3.4056
10633,-2.7955
10653,-2.1148
10673,-1.4499
10693,-0.83715
10713,-0.28459
10733,0.14521
10752,0.47739
10772,0.67788
10792,0.76386
10812,0.73064
10832,0.62209
10852,0.44062
10872,0.22705
10892,-0.012404
10912,-0.24174
10932,-0.41518
10952,-0.54889
10972,-0.6056
10992,-0.6067
11012,-0.54752
11032,-0.4327
11052,-0.27132
11072,-0.10596
11091,0.083139
11111,0.28026
11131,0.46114
11151,0.5879
11171,0.68934
11191,0.72506
11211,0.71735
11231,0.67407
11251,0.60005
11271,0.50957
11291,0.37705
11311,0.25147
11331,0.1212
11351,0.018668
11371,-0.062761
11391,-0.11313
11411,-0.1338
11430,-0.12625
11450,-0.09747
11470,-0.055359
11490,-0.001266
11510,0.061353
11530,0.090689
11550,0.10707
11570,0.10626
11590,0.087329
11610,0.053461
11630,-0.0099664
11650,-0.073092
11670,-0.13198
11690,-0.17843
11710,-0.21341
11730,-0.23781
11750,-0.22558
11769,-0.17256
11789,-0.09636
11809,-0.0076409
11829,0.099315
11849,0.19623
11869,0.29919
11889,0.38351
11909,0.43825
11929,0.45776
11949,0.43041
11969,0.36715
11989,0.28497
12009,0.16372
12029,0.014323
12049,-0.12329
12069,-0.24205
12089,-0.34764
12108,-0.42724
12128,-0.47111
12148,-0.4656
12168,-0.42254
12188,-0.34661
12208,-0.22844
12228,-0.087773
12248,0.061548
12268,0.20263
12288,0.3187
12308,0.41576
12328,0.48023
12348,0.5071
12368,0.48608
12388,0.42911
12408,0.33242
12428,0.22597
12447,0.10722
12467,-0.025658
12487,-0.14182
12507,-0.23052
12527,-0.30369
12547,-0.34778
12567,-0.35944
12587,-0.34361
12607,-0.30947
12627,-0.25207
12647,-0.18213
12667,-0.10603
12687,-0.024817
12707,0.05602
12727,0.12284
12747,0.16937
12767,0.193
12786,0.20723
12806,0.2094
12826,0.18886
12846,0.15757
12866,0.11681
12886,0.059755
12906,0.0045955
12926,-0.035635
12946,-0.080773
12966,-0.12154
12986,-0.13987
13006,-0.15235
13026,-0.15747
13046,-0.14276
13066,-0.1265
13086,-0.098344
13106,-0.065897
13125,-0.030319
13145,0.0078995
13165,0.034832
13185,0.066821
13205,0.091776
13225,0.10896
13245,0.11913
13265,0.11001
13285,0.095586
13305,0.080488
13325,0.053304
13345,0.027905
13365,-0.00032128
13385,-0.023228
13405,-0.051859
13425,-0.07523
13445,-0.084646
13464,-0.092233
13484,-0.089731
13504,-0.075256
13524,-0.055356
13544,-0.033376
13564,-0.011257
13584,0.012723
13604,0.043623
13624,0.054133
13644,0.068837
13664,0.079978
13684,0.077392
13704,0.062684
13724,0.04352
13744,0.025827
13764,-0.0068938
13784,-0.039685
13803,-0.077874
13823,-0.10394
13843,-0.12697
13863,-0.139
13883,-0.15123
13903,-0.16198
13923,-0.15828
13943,-0.15065
13963,-0.132
13983,-0.10571
14003,-0.069196
14023,-0.034532
14043,0.0021425
14063,0.039413
14083,0.078639
14103,0.11275
14123,0.14078
14142,0.15954
14162,0.17232
14182,0.17134
14202,0.15658
