Time_ps,Pulse
61.3037109375,-142.639322403621
61.3525390625,-145.114159407194
61.4013671875,-142.051343459669
61.4501953125,-141.738547080195
61.4990234375,-142.311096808701
61.5478515625,-143.641632749226
61.5966796875,-141.156977595482
61.6455078125,-141.23056483072
61.6943359375,-139.002222202228
61.7431640625,-139.615411621421
61.7919921875,-138.85471378682
61.8408203125,-136.968812899473
61.8896484375,-135.464084352623
61.9384765625,-137.049991303326
61.9873046875,-134.871970965686
62.0361328125,-139.657065503893
62.0849609375,-137.309886266189
62.1337890625,-138.478000925208
62.1826171875,-138.905643718867
62.2314453125,-137.036714894052
62.2802734375,-138.544688524518
62.3291015625,-138.236950005953
62.3779296875,-137.635323858707
62.4267578125,-140.19267649333
62.4755859375,-139.849969164062
62.5244140625,-139.621283858287
62.5732421875,-139.849536859229
62.6220703125,-138.137706724291
62.6708984375,-139.021011351462
62.7197265625,-141.479350175916
62.7685546875,-141.479930722879
62.8173828125,-144.537885893847
62.8662109375,-145.648440467354
62.9150390625,-148.259492217577
62.9638671875,-151.074508869899
63.0126953125,-151.440790335465
63.0615234375,-149.607033367766
63.1103515625,-152.231143978296
63.1591796875,-152.477988621796
63.2080078125,-155.303111508604
63.2568359375,-155.336266471208
63.3056640625,-155.674682670761
63.3544921875,-154.460691367106
63.4033203125,-157.815974988455
63.4521484375,-159.706350425359
63.5009765625,-162.310522506847
63.5498046875,-163.223668916943
63.5986328125,-165.612429198951
63.6474609375,-166.330275098987
63.6962890625,-167.735979503979
63.7451171875,-172.492882070156
63.7939453125,-172.845285936542
63.8427734375,-177.068348899849
63.8916015625,-179.107775084769
63.9404296875,-180.789057579038
63.9892578125,-184.485725937711
64.0380859375,-187.251455708422
64.0869140625,-188.265600639979
64.1357421875,-190.699749631318
64.1845703125,-194.619062959656
64.2333984375,-195.678621137683
64.2822265625,-199.432703629638
64.3310546875,-202.483952350434
64.3798828125,-208.370950108041
64.4287109375,-210.666938264556
64.4775390625,-215.881655932201
64.5263671875,-221.614041366022
64.5751953125,-230.478064018388
64.6240234375,-234.780026859094
64.6728515625,-238.013547505776
64.7216796875,-248.622423238296
64.7705078125,-249.533785147894
64.8193359375,-258.24498772722
64.8681640625,-262.600959229345
64.9169921875,-272.726991961419
64.9658203125,-277.699348209917
65.0146484375,-288.666255557234
65.0634765625,-295.813644663822
65.1123046875,-304.252494366813
65.1611328125,-312.592742245547
65.2099609375,-320.155941889049
65.2587890625,-333.095790898789
65.3076171875,-341.432446561678
65.3564453125,-354.196886170549
65.4052734375,-364.92958170583
65.4541015625,-377.010432838724
65.5029296875,-390.200344395156
65.5517578125,-402.073957671052
65.6005859375,-414.191065048032
65.6494140625,-425.924695508275
65.6982421875,-435.894853940049
65.7470703125,-455.545780418407
65.7958984375,-467.793610198304
65.8447265625,-486.136252147587
65.8935546875,-500.841045533778
65.9423828125,-513.370035579597
65.9912109375,-533.969554690578
66.0400390625,-548.771985730817
66.0888671875,-564.535595375552
66.1376953125,-582.185421504363
66.1865234375,-596.242900969874
66.2353515625,-614.854002565583
66.2841796875,-631.448714857831
66.3330078125,-651.611750041107
66.3818359375,-665.422653920872
66.4306640625,-679.459194331338
66.4794921875,-698.840485584093
66.5283203125,-715.514091929388
66.5771484375,-728.969041537511
66.6259765625,-743.237302128264
66.6748046875,-756.47556496148
66.7236328125,-767.719554469107
66.7724609375,-779.013979400823
66.8212890625,-788.668940627944
66.8701171875,-798.29279058454
66.9189453125,-800.212113418745
66.9677734375,-805.097858547546
67.0166015625,-805.742740952594
67.0654296875,-800.699102833434
67.1142578125,-793.666556651614
67.1630859375,-786.612020750022
67.2119140625,-766.779936965017
67.2607421875,-742.091262544528
67.3095703125,-712.19642396413
67.3583984375,-672.868015329294
67.4072265625,-623.455611053417
67.4560546875,-562.426844993053
67.5048828125,-491.133527001579
67.5537109375,-404.48818326845
67.6025390625,-302.251518199974
67.6513671875,-174.607097931911
67.7001953125,-31.8101498713166
67.7490234375,137.844381247611
67.7978515625,328.40695088499
67.8466796875,535.125673946833
67.8955078125,764.965681833474
67.9443359375,1004.12662368204
67.9931640625,1261.54993022573
68.0419921875,1511.71163700288
68.0908203125,1753.24748448106
68.1396484375,1968.67124669644
68.1884765625,2154.06720159978
68.2373046875,2294.33094779792
68.2861328125,2384.35316693565
68.3349609375,2422.29385783019
68.3837890625,2414.96453991259
68.4326171875,2364.59650290909
68.4814453125,2272.80453700651
68.5302734375,2145.33979280017
68.5791015625,2000.46864632753
68.6279296875,1840.02770296147
68.6767578125,1662.86592305877
68.7255859375,1487.67493511296
68.7744140625,1317.3436331946
68.8232421875,1146.15898230727
68.8720703125,981.320246309268
68.9208984375,821.524734556066
68.9697265625,675.636261705599
69.0185546875,533.022603326287
69.0673828125,405.857719042458
69.1162109375,285.642586946235
69.1650390625,179.478074290852
69.2138671875,79.2708742838709
69.2626953125,-11.8619029375068
69.3115234375,-96.6012886815853
69.3603515625,-169.942145034758
69.4091796875,-239.72176608644
69.4580078125,-298.989224339022
69.5068359375,-355.483621252615
69.5556640625,-406.064431516867
69.6044921875,-451.815263561734
69.6533203125,-491.071900850674
69.7021484375,-525.39107624551
69.7509765625,-555.768934539501
69.7998046875,-579.988400410878
69.8486328125,-594.994982937129
69.8974609375,-605.93500882866
69.9462890625,-604.291082403968
69.9951171875,-596.671285520286
70.0439453125,-580.842916390722
70.0927734375,-555.172742220861
70.1416015625,-527.902989690416
70.1904296875,-499.400355533161
70.2392578125,-468.804184949252
70.2880859375,-440.123641780089
70.3369140625,-412.450717704401
70.3857421875,-388.412623266979
70.4345703125,-370.882418603671
70.4833984375,-347.810464717008
70.5322265625,-333.642921169686
70.5810546875,-319.552949169457
70.6298828125,-312.815600153799
70.6787109375,-300.455090990747
70.7275390625,-285.620930220753
70.7763671875,-276.442124653588
70.8251953125,-271.505768593753
70.8740234375,-264.902686459372
70.9228515625,-254.831504189079
70.9716796875,-249.711997024747
71.0205078125,-238.88022484733
71.0693359375,-229.509814533669
71.1181640625,-222.832902115991
71.1669921875,-215.922036814034
71.2158203125,-206.704265323175
71.2646484375,-198.435296442479
71.3134765625,-193.195594268415
71.3623046875,-186.083791040803
71.4111328125,-180.657931092611
71.4599609375,-184.425167443806
71.5087890625,-185.669596029692
71.5576171875,-188.856006546391
71.6064453125,-193.058399794693
71.6552734375,-200.420384110705
71.7041015625,-203.048637409184
71.7529296875,-205.107832533459
71.8017578125,-202.707451860325
71.8505859375,-202.342710418969
71.8994140625,-198.878667320328
71.9482421875,-190.736213780432
71.9970703125,-188.444299521351
72.0458984375,-180.328185381932
72.0947265625,-172.841357031024
72.1435546875,-170.949899459927
72.1923828125,-171.608397762319
72.2412109375,-174.727052257987
72.2900390625,-171.60551303745
72.3388671875,-174.416422179907
72.3876953125,-173.541380211963
72.4365234375,-171.259592883904
72.4853515625,-173.304584183428
72.5341796875,-169.61987404539
72.5830078125,-163.824188464639
72.6318359375,-160.796993969027
72.6806640625,-159.871428943286
72.7294921875,-154.725156632688
72.7783203125,-157.045696504888
72.8271484375,-153.808839534579
72.8759765625,-155.417399613201
72.9248046875,-159.151082148867
72.9736328125,-162.187410593048
73.0224609375,-165.437748458158
73.0712890625,-169.256847432002
73.1201171875,-174.745548936447
73.1689453125,-179.12110364294
73.2177734375,-185.185789890004
73.2666015625,-192.073643749401
73.3154296875,-197.686385880741
73.3642578125,-207.753210978
73.4130859375,-212.819394694917
73.4619140625,-218.922884485149
73.5107421875,-222.634476294309
73.5595703125,-223.946962376317
73.6083984375,-226.135576525428
73.6572265625,-221.955503980248
73.7060546875,-222.024302722018
73.7548828125,-214.972637415715
73.8037109375,-210.834844748473
73.8525390625,-203.959903132667
73.9013671875,-197.228102020554
73.9501953125,-193.064894401195
73.9990234375,-185.408610867354
74.0478515625,-178.88530980061
74.0966796875,-171.71061730219
74.1455078125,-161.273778640411
74.1943359375,-156.316555855293
74.2431640625,-156.90157313735
74.2919921875,-151.338214328045
74.3408203125,-148.895266139993
74.3896484375,-148.226774791777
74.4384765625,-145.680115300951
74.4873046875,-150.177885792014
74.5361328125,-153.998647109895
74.5849609375,-154.126150985482
74.6337890625,-157.403836952536
74.6826171875,-157.276343592612
74.7314453125,-154.850605667847
74.7802734375,-166.026070546176
74.8291015625,-163.949496008057
74.8779296875,-167.832696865798
74.9267578125,-174.427783476797
74.9755859375,-176.642249377906
75.0244140625,-177.532190649467
75.0732421875,-186.209537314277
75.1220703125,-190.901846356543
75.1708984375,-195.894196682716
75.2197265625,-201.47554702137
75.2685546875,-205.215227689476
75.3173828125,-210.954955783489
75.3662109375,-213.761594240743
75.4150390625,-214.695383235475
75.4638671875,-217.005743623172
75.5126953125,-213.754830110668
75.5615234375,-214.694461342196
75.6103515625,-217.873108175701
75.6591796875,-215.76014341387
75.7080078125,-206.559978869413
75.7568359375,-209.330233061865
75.8056640625,-208.808465546231
75.8544921875,-208.011414335514
75.9033203125,-203.959490167987
75.9521484375,-202.329356026126
76.0009765625,-201.601620562077
76.0498046875,-198.206474079685
76.0986328125,-195.441586186791
76.1474609375,-190.395298801574
76.1962890625,-187.553005475575
76.2451171875,-187.769054065759
76.2939453125,-187.660478315954
76.3427734375,-180.14602009443
76.3916015625,-183.079059292464
76.4404296875,-182.525217498248
76.4892578125,-182.94105178047
76.5380859375,-181.074427870101
76.5869140625,-184.577369453218
76.6357421875,-182.875326390558
76.6845703125,-182.46228382752
76.7333984375,-186.708243577212
76.7822265625,-192.619428301357
76.8310546875,-188.567261319796
76.8798828125,-195.822685809399
76.9287109375,-202.283106193761
76.9775390625,-203.723087262278
77.0263671875,-213.025625430073
77.0751953125,-224.784141743851
77.1240234375,-228.031963162294
77.1728515625,-232.09200244355
77.2216796875,-238.582461244307
77.2705078125,-243.771931784998
77.3193359375,-247.063960615583
77.3681640625,-251.009771543452
77.4169921875,-249.613732727549
77.4658203125,-250.782541540844
77.5146484375,-249.58940935064
77.5634765625,-246.204540355898
77.6123046875,-240.119787826038
77.6611328125,-240.632671104507
77.7099609375,-236.733890248688
77.7587890625,-236.368700767515
77.8076171875,-236.460159278812
77.8564453125,-233.659050780147
77.9052734375,-234.40016161216
77.9541015625,-237.149057132217
78.0029296875,-237.098167663806
78.0517578125,-241.254142070531
78.1005859375,-239.745326510689
78.1494140625,-246.714246593352
78.1982421875,-248.194942675129
78.2470703125,-248.911979339549
78.2958984375,-253.106405343566
78.3447265625,-254.301790277676
78.3935546875,-253.757222866002
78.4423828125,-253.765423512673
78.4912109375,-252.186405312435
78.5400390625,-249.36610212095
78.5888671875,-246.823375679451
78.6376953125,-246.334275952201
78.6865234375,-245.340397556021
78.7353515625,-238.311991754599
78.7841796875,-239.493542448415
78.8330078125,-239.916264050705
78.8818359375,-241.653567599381
78.9306640625,-243.281299096304
78.9794921875,-249.993137940777
79.0283203125,-247.871849479411
79.0771484375,-251.880553695942
79.1259765625,-257.285853689523
79.1748046875,-258.795939807049
79.2236328125,-262.470156875031
79.2724609375,-263.859866685181
79.3212890625,-263.172803049869
79.3701171875,-261.778057132571
79.4189453125,-263.726656487786
79.4677734375,-262.16791900133
79.5166015625,-268.052760346999
79.5654296875,-264.166402614503
79.6142578125,-263.48052017292
79.6630859375,-266.724751440292
79.7119140625,-264.493069334556
79.7607421875,-270.026847410522
79.8095703125,-276.750994607321
79.8583984375,-282.425606733794
79.9072265625,-289.903688162693
79.9560546875,-296.80211022699
80.0048828125,-308.14092078849
80.0537109375,-313.264551610592
80.1025390625,-318.958226322406
80.1513671875,-325.654363828669
80.2001953125,-330.416645518681
80.2490234375,-335.410456273551
80.2978515625,-334.034316086075
80.3466796875,-333.962958957407
80.3955078125,-337.553723291652
80.4443359375,-340.2800371264
80.4931640625,-343.015908238298
80.5419921875,-343.72446742302
80.5908203125,-348.156735969408
80.6396484375,-353.27699079031
80.6884765625,-358.433949158388
80.7373046875,-362.710796350952
80.7861328125,-365.794568190962
80.8349609375,-372.124725744766
80.8837890625,-374.628427903969
80.9326171875,-375.354790842907
80.9814453125,-374.692969286927
81.0302734375,-374.965542258929
81.0791015625,-371.845095939241
81.1279296875,-368.235959563333
81.1767578125,-366.161009261942
81.2255859375,-363.78467139632
81.2744140625,-356.280489598735
81.3232421875,-348.665250619002
81.3720703125,-346.599737747558
81.4208984375,-342.356090278882
81.4697265625,-333.224781252347
81.5185546875,-323.178624498031
81.5673828125,-319.021911150605
81.6162109375,-308.859357947357
81.6650390625,-300.532470285811
81.7138671875,-291.709196879442
81.7626953125,-281.018761939856
81.8115234375,-270.832547969617
81.8603515625,-259.387677119199
81.9091796875,-247.01916880804
81.9580078125,-232.356475324642
82.0068359375,-217.182881174167
82.0556640625,-197.767389800796
82.1044921875,-175.232462699153
82.1533203125,-147.674198195175
82.2021484375,-124.301407768879
82.2509765625,-93.2955872178901
82.2998046875,-57.1929160361495
82.3486328125,-17.8745379714522
82.3974609375,25.8711329172671
82.4462890625,76.0903901965419
82.4951171875,137.36506625882
82.5439453125,199.123933949302
82.5927734375,263.101481841688
82.6416015625,336.074662830729
82.6904296875,404.556912758012
82.7392578125,472.69402021942
82.7880859375,534.889063812392
82.8369140625,585.712781062807
82.8857421875,617.716043155719
82.9345703125,638.403798704374
82.9833984375,644.820723411241
83.0322265625,634.6338988464
83.0810546875,611.939922761688
83.1298828125,578.46481712802
83.1787109375,537.893430920438
83.2275390625,491.555961408375
83.2763671875,441.752436434504
83.3251953125,390.372913191606
83.3740234375,337.087806292472
83.4228515625,285.715117302282
83.4716796875,235.578979689111
83.5205078125,184.09756184043
83.5693359375,133.208726492972
83.6181640625,92.0950287940488
83.6669921875,54.1904120824124
83.7158203125,17.1663629081328
83.7646484375,-12.6901635665106
83.8134765625,-41.9351243778282
83.8623046875,-67.7181964923214
83.9111328125,-91.2106681291804
83.9599609375,-111.822369921663
84.0087890625,-133.992055274492
84.0576171875,-155.315501340877
84.1064453125,-180.00590381906
84.1552734375,-201.00137118857
84.2041015625,-220.071376273853
84.2529296875,-238.317218725989
84.3017578125,-252.588988164567
84.3505859375,-262.726218451491
84.3994140625,-267.318920325452
84.4482421875,-272.246268249637
84.4970703125,-268.858506247649
84.5458984375,-268.391922868922
84.5947265625,-253.606816211879
84.6435546875,-244.653557506389
84.6923828125,-232.738553872999
84.7412109375,-222.579946091984
84.7900390625,-206.766435342038
84.8388671875,-192.428968169195
84.8876953125,-177.983264862562
84.9365234375,-169.56429915848
84.9853515625,-164.983672822189
85.0341796875,-159.783742214175
85.0830078125,-158.400807725221
85.1318359375,-154.05977187506
85.1806640625,-155.451805424124
85.2294921875,-152.95918842654
85.2783203125,-154.851253279668
85.3271484375,-154.034303851854
85.3759765625,-153.747209070375
85.4248046875,-156.141539015387
85.4736328125,-150.257449995481
85.5224609375,-145.385509767018
85.5712890625,-145.877175529105
85.6201171875,-143.553934446502
85.6689453125,-135.139888933575
85.7177734375,-132.340754721111
85.7666015625,-134.381582291192
85.8154296875,-132.46211019966
85.8642578125,-129.096964237278
85.9130859375,-135.252357510509
85.9619140625,-136.314818630455
86.0107421875,-136.148020419249
86.0595703125,-138.593541621548
86.1083984375,-142.715044021284
86.1572265625,-150.194277201857
86.2060546875,-147.170251718803
86.2548828125,-150.914121215624
86.3037109375,-153.713791449811
86.3525390625,-154.665720886038
86.4013671875,-149.05596827492
86.4501953125,-147.400905449441
86.4990234375,-141.661769600161
86.5478515625,-139.192438159729
86.5966796875,-138.380014370235
86.6455078125,-133.245915110469
86.6943359375,-128.949149493218
86.7431640625,-126.19205963022
86.7919921875,-126.285834164124
86.8408203125,-126.857158029861
86.8896484375,-128.319663799824
86.9384765625,-126.032663902037
86.9873046875,-131.480269576525
87.0361328125,-136.188539791897
87.0849609375,-135.97501489299
87.1337890625,-138.029466987882
87.1826171875,-136.764461041078
87.2314453125,-138.887510351016
87.2802734375,-135.669797421988
87.3291015625,-134.95927218138
87.3779296875,-137.759335018968
87.4267578125,-134.622597169363
87.4755859375,-138.129832465347
87.5244140625,-139.883202329864
87.5732421875,-146.916372416402
87.6220703125,-151.083356722905
87.6708984375,-159.402328503187
87.7197265625,-165.636007837377
87.7685546875,-169.165683402568
87.8173828125,-177.331341260043
87.8662109375,-181.835799289802
87.9150390625,-185.34038949477
87.9638671875,-188.86614279874
88.0126953125,-188.959406496714
88.0615234375,-186.985483803261
88.1103515625,-186.407090363582
88.1591796875,-183.300743532561
88.2080078125,-182.557525754581
88.2568359375,-183.450843631074
88.3056640625,-177.990066639142
88.3544921875,-173.939899510971
88.4033203125,-170.697559871782
88.4521484375,-169.565272553551
88.5009765625,-163.576013255894
88.5498046875,-160.79377521723
88.5986328125,-156.035040003068
88.6474609375,-155.088831906611
88.6962890625,-152.682940492751
88.7451171875,-154.136557772513
88.7939453125,-150.094160796043
88.8427734375,-152.714430974773
88.8916015625,-152.116071234075
88.9404296875,-156.721343405808
88.9892578125,-150.949055558689
89.0380859375,-157.643041989108
89.0869140625,-162.004165684871
89.1357421875,-164.792248704479
89.1845703125,-165.629998143139
89.2333984375,-169.674720245109
89.2822265625,-171.267381100976
89.3310546875,-175.749805846322
89.3798828125,-181.234991774555
89.4287109375,-181.091553938785
89.4775390625,-182.074725913319
89.5263671875,-185.560095109158
89.5751953125,-181.158311931303
89.6240234375,-182.327922905694
89.6728515625,-184.228048639922
89.7216796875,-182.964196795044
89.7705078125,-181.762746036367
89.8193359375,-182.494339521368
89.8681640625,-183.584829895521
89.9169921875,-182.459567566068
89.9658203125,-178.14683788167
90.0146484375,-178.07466578691
90.0634765625,-176.814975224344
90.1123046875,-169.829349865203
90.1611328125,-168.574533147508
90.2099609375,-165.190496497986
90.2587890625,-167.597063332305
90.3076171875,-161.012361166701
90.3564453125,-159.221075635233
90.4052734375,-159.853441136987
90.4541015625,-161.734732507584
90.5029296875,-157.280627131276
90.5517578125,-154.520116553676
90.6005859375,-154.370004236212
90.6494140625,-153.571897624458
90.6982421875,-156.349394505328
90.7470703125,-151.16872873256
90.7958984375,-144.129197325489
90.8447265625,-146.16478901133
90.8935546875,-146.734913293166
90.9423828125,-145.57985513932
90.9912109375,-146.576930352904
91.0400390625,-145.165398877302
91.0888671875,-148.215820096805
91.1376953125,-147.734666452552
91.1865234375,-151.846218960963
91.2353515625,-153.711937960513
91.2841796875,-152.077287071324
91.3330078125,-150.715158130962
91.3818359375,-152.5159277214
91.4306640625,-152.403882580179
91.4794921875,-150.249746815563
91.5283203125,-149.156747660578
91.5771484375,-153.752221009426
91.6259765625,-150.663767495281
91.6748046875,-152.413939538123
91.7236328125,-153.962909061508
91.7724609375,-154.575869746767
91.8212890625,-154.148481451541
91.8701171875,-149.777729319138
91.9189453125,-150.983788860358
91.9677734375,-146.459054646018
92.0166015625,-146.708211634648
92.0654296875,-139.063079562055
92.1142578125,-135.87036448755
92.1630859375,-130.988576601049
92.2119140625,-126.649765339299
92.2607421875,-122.317345257412
92.3095703125,-119.521787620731
92.3583984375,-121.054861304703
92.4072265625,-118.163875015982
92.4560546875,-118.61297364902
92.5048828125,-117.314359442315
92.5537109375,-117.971931211978
92.6025390625,-122.051687297823
92.6513671875,-123.141519756172
92.7001953125,-127.909302845745
92.7490234375,-130.428940815363
92.7978515625,-135.169028793148
92.8466796875,-135.57793898196
92.8955078125,-138.9013858104
92.9443359375,-141.561839159532
92.9931640625,-146.143706323974
93.0419921875,-147.4976869088
93.0908203125,-147.945255229209
93.1396484375,-145.149174054719
93.1884765625,-146.767216382019
93.2373046875,-144.116265884801
93.2861328125,-143.328072004672
93.3349609375,-143.585708398317
93.3837890625,-144.091214065821
93.4326171875,-145.711402588672
93.4814453125,-143.062968260027
93.5302734375,-142.089370635512
93.5791015625,-146.437517771941
93.6279296875,-142.922188400698
93.6767578125,-138.242569861937
93.7255859375,-135.710833479595
93.7744140625,-135.359228819207
93.8232421875,-136.279976140554
93.8720703125,-135.386057072564
93.9208984375,-133.269197208212
93.9697265625,-135.06184715462
94.0185546875,-137.322989883155
94.0673828125,-138.700751358933
94.1162109375,-140.580398408337
94.1650390625,-144.238346502705
94.2138671875,-147.409486374266
94.2626953125,-151.990029063702
94.3115234375,-156.886813510097
94.3603515625,-164.592386720713
94.4091796875,-173.340272129068
94.4580078125,-175.685933232521
94.5068359375,-183.822679154034
94.5556640625,-190.378174202628
94.6044921875,-198.198212346168
94.6533203125,-198.557586933262
94.7021484375,-204.082797848587
94.7509765625,-210.467897450017
94.7998046875,-213.531160038778
94.8486328125,-212.162947196726
94.8974609375,-212.760601502204
94.9462890625,-211.755648485646
94.9951171875,-212.219471190667
95.0439453125,-216.599724960067
95.0927734375,-217.308558080676
95.1416015625,-219.901651978761
95.1904296875,-219.784150741717
95.2392578125,-223.524014969809
95.2880859375,-224.82553925863
95.3369140625,-227.463425628103
95.3857421875,-227.40186247778
95.4345703125,-226.61467892948
95.4833984375,-222.993704200995
95.5322265625,-214.437604062352
95.5810546875,-209.301322989434
95.6298828125,-204.423506543285
95.6787109375,-195.21105507577
95.7275390625,-185.076850918816
95.7763671875,-177.229894697821
