Time_ps,Signal
50.0244140625,
50.0732421875,
50.1220703125,
50.1708984375,
50.2197265625,
50.2685546875,
50.3173828125,
50.3662109375,
50.4150390625,
50.4638671875,
50.5126953125,
50.5615234375,
50.6103515625,
50.6591796875,
50.7080078125,
50.7568359375,
50.8056640625,
50.8544921875,
50.9033203125,
50.9521484375,
51.0009765625,
51.0498046875,
51.0986328125,
51.1474609375,
51.1962890625,-121.7761077611318
51.2451171875,-121.5632878223528
51.2939453125,-122.6865479021805
51.3427734375,-121.98593417116929
51.3916015625,-122.79156119254112
51.4404296875,-122.3454291580315
51.4892578125,-122.67948945366759
51.5380859375,-123.18943678277273
51.5869140625,-122.51323806125012
51.6357421875,-121.71042928844231
51.6845703125,-120.49412221022925
51.7333984375,-122.47642909402107
51.7822265625,-122.36329282176024
51.8310546875,-121.22545183899175
51.8798828125,-121.45486837271108
51.9287109375,-121.2813472722525
51.9775390625,-121.92629492422293
52.0263671875,-120.94249697880466
52.0751953125,-119.60501237534541
52.1240234375,-121.81006000243754
52.1728515625,-121.59018104361535
52.2216796875,-122.24342676270128
52.2705078125,-121.13323263103956
52.3193359375,-121.92720759266174
52.3681640625,-123.67398587217748
52.4169921875,-120.9376602482925
52.4658203125,-119.24066546854783
52.5146484375,-119.55425665394779
52.5634765625,-121.05432352440158
52.6123046875,-121.24611979067376
52.6611328125,-121.42580589917999
52.7099609375,-122.29380387917878
52.7587890625,-120.5032613483851
52.8076171875,-122.22727857238661
52.8564453125,-121.06982057077826
52.9052734375,-119.92110500792784
52.9541015625,-119.99752561807476
53.0029296875,-119.97708140126001
53.0517578125,-119.90231404146961
53.1005859375,-119.20112166414066
53.1494140625,-120.53941651839676
53.1982421875,-120.30084571090843
53.2470703125,-119.1486914743833
53.2958984375,-117.6966222645921
53.3447265625,-119.24627821158232
53.3935546875,-118.45761435913909
53.4423828125,-119.16314622620861
53.4912109375,-118.94954712230933
53.5400390625,-118.31243104480161
53.5888671875,-121.83204720328786
53.6376953125,-121.87222426385087
53.6865234375,-122.13551661903251
53.7353515625,-120.50624094512852
53.7841796875,-120.64146803571978
53.8330078125,-119.8055419029264
53.8818359375,-119.60517457971432
53.9306640625,-121.45996188712324
53.9794921875,-118.39745047245563
54.0283203125,-121.61475889867518
54.0771484375,-118.93575694936199
54.1259765625,-118.89352632108263
54.1748046875,-121.60821076696702
54.2236328125,-120.89688566475029
54.2724609375,-120.44189332022924
54.3212890625,-122.00890770494381
54.3701171875,-121.97688570907378
54.4189453125,-121.98690184362275
54.4677734375,-121.50210774785874
54.5166015625,-119.93138125801265
54.5654296875,-120.28134563161743
54.6142578125,-119.32820596196623
54.6630859375,-120.10897219725584
54.7119140625,-119.6464388845474
54.7607421875,-118.03337353741159
54.8095703125,-115.90171486720315
54.8583984375,-115.95228238475902
54.9072265625,-114.19752528625337
54.9560546875,-112.15892997848216
55.0048828125,-109.71319452413233
55.0537109375,-112.82997129587096
55.1025390625,-110.37939304727743
55.1513671875,-109.80251017147138
55.2001953125,-113.42036684448085
55.2490234375,-109.08051766454122
55.2978515625,-109.91040596638294
55.3466796875,-113.001287554921
55.3955078125,-111.87509979798821
55.4443359375,-114.45263404159803
55.4931640625,-116.74256216326751
55.5419921875,-113.60504747727087
55.5908203125,-119.09091610404585
55.6396484375,-119.89793255386573
55.6884765625,-119.61556967269966
55.7373046875,-121.54014236575675
55.7861328125,-121.99485886118491
55.8349609375,-123.41971972864785
55.8837890625,-127.08993417597318
55.9326171875,-125.95911236411702
55.9814453125,-128.2644485098126
56.0302734375,-127.7770176823714
56.0791015625,-130.4526774539014
56.1279296875,-129.30057164266248
56.1767578125,-128.15554609414872
56.2255859375,-128.86478692234166
56.2744140625,-128.4397889087177
56.3232421875,-128.56758867932243
56.3720703125,-126.66682622951012
56.4208984375,-124.86569420843091
56.4697265625,-121.28006102013781
56.5185546875,-116.92304461858663
56.5673828125,-110.38939116034443
56.6162109375,-104.91419086254562
56.6650390625,-99.19418508926097
56.7138671875,-94.70777451634567
56.7626953125,-86.09182959398498
56.8115234375,-77.2113468359579
56.8603515625,-71.01134764637636
56.9091796875,-65.1233493521983
56.9580078125,-61.637822343932875
57.0068359375,-57.45040766235082
57.0556640625,-58.13613437418227
57.1044921875,-58.68079783753068
57.1533203125,-57.962127113385186
57.2021484375,-58.60336656825964
57.2509765625,-61.58316221127441
57.2998046875,-61.61545239410967
57.3486328125,-70.15243018947194
57.3974609375,-73.53512495686562
57.4462890625,-76.08383001200116
57.4951171875,-78.58781894049191
57.5439453125,-81.65821420269609
57.5927734375,-83.90410728897093
57.6416015625,-85.60172753712091
57.6904296875,-94.33599814586483
57.7392578125,-93.43391404567933
57.7880859375,-97.91360278190504
57.8369140625,-100.5916442958119
57.8857421875,-101.28853016430106
57.9345703125,-104.85009672868951
57.9833984375,-108.10221999159215
58.0322265625,-108.05319157155161
58.0810546875,-113.3197851522951
58.1298828125,-112.84104462245864
58.1787109375,-112.78892446608884
58.2275390625,-114.44867885799238
58.2763671875,-113.56180522128976
58.3251953125,-116.53375464526914
58.3740234375,-118.08943707406242
58.4228515625,-121.50900852717082
58.4716796875,-119.1804142838937
58.5205078125,-116.4195426409654
58.5693359375,-119.51069610816522
58.6181640625,-119.92815214253365
58.6669921875,-121.87329984349155
58.7158203125,-120.45837433315478
58.7646484375,-119.99589341701048
58.8134765625,-117.785744827615
58.8623046875,-117.8496796308993
58.9111328125,-117.81059099276297
58.9599609375,-114.68053485464307
59.0087890625,-115.2104389231956
59.0576171875,-112.41228492795143
59.1064453125,-114.31282158884267
59.1552734375,-115.18003067234311
59.2041015625,-110.25630777213829
59.2529296875,-110.72434353093506
59.3017578125,-113.11856396116058
59.3505859375,-112.70767871336588
59.3994140625,-109.7105225133758
59.4482421875,-109.26495851293102
59.4970703125,-110.82823977545453
59.5458984375,-107.82745199208811
59.5947265625,-108.98800114921154
59.6435546875,-108.1817103474777
59.6923828125,-108.27570564932411
59.7412109375,-102.03997045380727
59.7900390625,-105.56906536971807
59.8388671875,-106.3246324121774
59.8876953125,-103.76997399685226
59.9365234375,-102.03061408136065
59.9853515625,-101.67455084212739
60.0341796875,-99.86115707807551
60.0830078125,-95.27585479297679
60.1318359375,-95.75092698148256
60.1806640625,-95.96080166308913
60.2294921875,-97.83439895155524
60.2783203125,-96.8680182671924
60.3271484375,-98.20371090561576
60.3759765625,-97.7008175241253
60.4248046875,-95.36806822561702
60.4736328125,-94.62296063598285
60.5224609375,-94.75482419710627
60.5712890625,-93.9723310882717
60.6201171875,-91.0312145727853
60.6689453125,-89.43648488065783
60.7177734375,-92.38357164566688
60.7666015625,-89.3471498272351
60.8154296875,-89.94987496691834
60.8642578125,-90.65391348544053
60.9130859375,-91.25888157246243
60.9619140625,-92.44519709004862
61.0107421875,-93.66582308171596
61.0595703125,-92.47055798428703
61.1083984375,-93.75905868851957
61.1572265625,-92.05431826351796
61.2060546875,-91.94517410148232
61.2548828125,-96.51419537313569
61.3037109375,-93.32400198660875
61.3525390625,-97.71463359539946
61.4013671875,-100.17701838362152
61.4501953125,-100.57325681226428
61.4990234375,-100.06389137635257
61.5478515625,-108.50061008423678
61.5966796875,-106.66886230325817
61.6455078125,-112.94258623102768
61.6943359375,-119.7073808200771
61.7431640625,-115.15314469190632
61.7919921875,-117.7435082712091
61.8408203125,-124.64680850742396
61.8896484375,-131.2798924207115
61.9384765625,-132.30182396430322
61.9873046875,-139.06857127457573
62.0361328125,-142.52172351622087
62.0849609375,-146.99137649837914
62.1337890625,-153.68726886017703
62.1826171875,-162.51417009944225
62.2314453125,-169.8595649071729
62.2802734375,-176.7645253029282
62.3291015625,-188.45279639751791
62.3779296875,-190.81942945821993
62.4267578125,-200.7532649516034
62.4755859375,-207.85587555225106
62.5244140625,-216.15083960541364
62.5732421875,-224.62845378476507
62.6220703125,-230.71109854541803
62.6708984375,-243.26846941396818
62.7197265625,-250.71627733106558
62.7685546875,-261.26775783492116
62.8173828125,-268.5998028101822
62.8662109375,-280.1280974022988
62.9150390625,-290.83180609373784
62.9638671875,-298.8093025325356
63.0126953125,-307.92640158305124
63.0615234375,-322.1434094950569
63.1103515625,-334.91020669112635
63.1591796875,-345.66575784095977
63.2080078125,-356.4634120657526
63.2568359375,-368.6582051453068
63.3056640625,-377.5171467986312
63.3544921875,-392.80667219665014
63.4033203125,-402.5033010893747
63.4521484375,-417.9813487009693
63.5009765625,-427.31950716625255
63.5498046875,-442.15841615226617
63.5986328125,-452.00194302401997
63.6474609375,-467.12335601538484
63.6962890625,-481.3730992505205
63.7451171875,-489.3479434636164
63.7939453125,-501.498525826252
63.8427734375,-510.5344975302479
63.8916015625,-521.302192675848
63.9404296875,-528.9917612168574
63.9892578125,-542.0383208427793
64.0380859375,-549.3009967929908
64.0869140625,-552.4634792076495
64.1357421875,-558.0661290243513
64.1845703125,-561.0412794567847
64.2333984375,-563.3196960130556
64.2822265625,-566.1535307928639
64.3310546875,-562.5927569911024
64.3798828125,-558.273023608323
64.4287109375,-546.9929674081789
64.4775390625,-535.6830890697231
64.5263671875,-523.938563932624
64.5751953125,-503.80668944848185
64.6240234375,-480.076241298085
64.6728515625,-449.93858119473845
64.7216796875,-413.4501901558664
64.7705078125,-367.0379185922389
64.8193359375,-314.66414232065483
64.8681640625,-253.5488412687086
64.9169921875,-178.8017805917902
64.9658203125,-84.87983261670426
65.0146484375,21.460139653124795
65.0634765625,145.32944555826614
65.1123046875,278.5869280740669
65.1611328125,438.12047443366725
65.2099609375,610.291722239366
65.2587890625,794.1067942463312
65.3076171875,989.0654207791425
65.3564453125,1184.7717720013118
65.4052734375,1371.9215456145223
65.4541015625,1542.2207876958214
65.5029296875,1682.4810941039912
65.5517578125,1789.1532360014508
65.6005859375,1846.3730493026344
65.6494140625,1853.1501660879776
65.6982421875,1822.448705604399
65.7470703125,1750.0888327788716
65.7958984375,1649.149069028915
65.8447265625,1524.9172681076861
65.8935546875,1390.639433104242
65.9423828125,1249.2493700593127
65.9912109375,1101.8004903140147
66.0400390625,959.3563438792359
66.0888671875,824.2671843966777
66.1376953125,694.6034445785923
66.1865234375,575.5305069837427
66.2353515625,457.304465599319
66.2841796875,348.37518123140893
66.3330078125,248.85390289310135
66.3818359375,154.94803162021296
66.4306640625,72.56809516640028
66.4794921875,-12.324510289165838
66.5283203125,-84.33616815408533
66.5771484375,-152.55258844417997
66.6259765625,-211.00107897507164
66.6748046875,-265.80823792566025
66.7236328125,-312.88197995334804
66.7724609375,-351.60828316933254
66.8212890625,-383.39087120324973
66.8701171875,-410.16237892874585
66.9189453125,-432.14002832747934
66.9677734375,-450.6777390559339
67.0166015625,-458.1703613432212
67.0654296875,-466.44573037698274
67.1142578125,-470.74017062204797
67.1630859375,-472.75487500061456
