Time_ps,Signal
50.0244140625,
50.0732421875,
50.1220703125,
50.1708984375,
50.2197265625,
50.2685546875,
50.3173828125,
50.3662109375,
50.4150390625,
50.4638671875,
50.5126953125,
50.5615234375,
50.6103515625,
50.6591796875,
50.7080078125,
50.7568359375,
50.8056640625,
50.8544921875,
50.9033203125,
50.9521484375,
51.0009765625,
51.0498046875,
51.0986328125,
51.1474609375,-123.489999799875
51.1962890625,-122.34354474420924
51.2451171875,-122.50830103552656
51.2939453125,-122.8229490028953
51.3427734375,-121.2377329841272
51.3916015625,-121.58121433159252
51.4404296875,-121.34074292997313
51.4892578125,-122.18760358857094
51.5380859375,-120.30342668377504
51.5869140625,-121.46989825964944
51.6357421875,-120.11647242623125
51.6845703125,-120.28971414676026
51.7333984375,-121.98400240201539
51.7822265625,-120.24957202053615
51.8310546875,-120.3009088530787
51.8798828125,-119.80910096272649
51.9287109375,-120.37212966098836
51.9775390625,-119.62789695836717
52.0263671875,-120.00268457571394
52.0751953125,-121.00988332981288
52.1240234375,-121.32551955974867
52.1728515625,-119.29236082407762
52.2216796875,-120.92776066816663
52.2705078125,-120.5700433019131
52.3193359375,-119.27202234783216
52.3681640625,-120.58816597063934
52.4169921875,-119.55640187227391
52.4658203125,-119.84094490602425
52.5146484375,-121.02124193692241
52.5634765625,-119.39232860336591
52.6123046875,-120.28549911232697
52.6611328125,-121.05474725554058
52.7099609375,-118.38957234336256
52.7587890625,-119.93423597407138
52.8076171875,-119.10720667975066
52.8564453125,-121.69303059289355
52.9052734375,-120.71492605686558
52.9541015625,-118.9514428788239
53.0029296875,-119.6158265404594
53.0517578125,-119.32865987362297
53.1005859375,-120.97964269976244
53.1494140625,-120.06099385748104
53.1982421875,-118.89521790587042
53.2470703125,-121.82432764095702
53.2958984375,-120.79555375318326
53.3447265625,-123.03502696941737
53.3935546875,-120.76755211898053
53.4423828125,-120.38622036474545
53.4912109375,-123.46656391423859
53.5400390625,-122.49516272289296
53.5888671875,-124.62834719621888
53.6376953125,-121.42499897296732
53.6865234375,-122.2669321120673
53.7353515625,-124.44046100097404
53.7841796875,-120.8479818826857
53.8330078125,-122.84031611834232
53.8818359375,-122.284956680513
53.9306640625,-120.64920535942437
53.9794921875,-121.45876221255578
54.0283203125,-119.70046914793411
54.0771484375,-117.57769678987512
54.1259765625,-118.3903600632016
54.1748046875,-116.2211105284319
54.2236328125,-114.86047859820613
54.2724609375,-114.79573737618566
54.3212890625,-112.45393209857073
54.3701171875,-113.55550313857351
54.4189453125,-109.421962696739
54.4677734375,-110.34829887683972
54.5166015625,-109.51197775437112
54.5654296875,-109.13264058364192
54.6142578125,-110.41156989164608
54.6630859375,-111.6140494789817
54.7119140625,-113.90293464251042
54.7607421875,-113.23193676269916
54.8095703125,-113.17926394922672
54.8583984375,-116.48885338522703
54.9072265625,-117.55711003869416
54.9560546875,-118.08463497812465
55.0048828125,-118.50672663452308
55.0537109375,-118.47270686039742
55.1025390625,-121.9143796474996
55.1513671875,-125.2182747185928
55.2001953125,-124.20428255640361
55.2490234375,-127.64233786194443
55.2978515625,-128.8950082186743
55.3466796875,-128.6553757725577
55.3955078125,-128.14428594617425
55.4443359375,-128.8150705569614
55.4931640625,-131.8050488265812
55.5419921875,-129.5143492079808
55.5908203125,-132.50717041495494
55.6396484375,-129.41222874198095
55.6884765625,-126.92380708355694
55.7373046875,-125.5942906485577
55.7861328125,-123.21446439637447
55.8349609375,-123.01172388212417
55.8837890625,-116.18641828778273
55.9326171875,-106.89656206150698
55.9814453125,-103.13444732943393
56.0302734375,-95.24488219881262
56.0791015625,-86.89942378072871
56.1279296875,-80.36682615882201
56.1767578125,-73.28111222175737
56.2255859375,-68.30388109474262
56.2744140625,-63.258847071991354
56.3232421875,-60.30917965497821
56.3720703125,-55.02103634573314
56.4208984375,-55.77267312614512
56.4697265625,-55.953011369572444
56.5185546875,-60.83686166885286
56.5673828125,-61.38029020785467
56.6162109375,-61.38058627208527
56.6650390625,-66.0979578041873
56.7138671875,-71.46069445734547
56.7626953125,-73.24000977838706
56.8115234375,-78.42012335180482
56.8603515625,-83.5779971314353
56.9091796875,-86.0270965970716
56.9580078125,-88.94030873350266
57.0068359375,-91.45478436400465
57.0556640625,-92.85625232521186
57.1044921875,-99.17308050195527
57.1533203125,-100.0428030082711
57.2021484375,-104.08984282626136
57.2509765625,-104.96244050197883
57.2998046875,-103.26524400031198
57.3486328125,-107.26599749758799
57.3974609375,-109.08980092711927
57.4462890625,-113.06191265122013
57.4951171875,-113.4445235469971
57.5439453125,-113.72980145285186
57.5927734375,-117.49097250118504
57.6416015625,-118.86941471924517
57.6904296875,-120.14018906461494
57.7392578125,-117.33090295153565
57.7880859375,-119.24731871210541
57.8369140625,-120.24674077737205
57.8857421875,-119.43988923256882
57.9345703125,-120.27524593847653
57.9833984375,-119.47953383093166
58.0322265625,-118.50295743025747
58.0810546875,-120.1078755562204
58.1298828125,-121.84370000530323
58.1787109375,-118.53378820587201
58.2275390625,-117.41030032611769
58.2763671875,-116.52449037228429
58.3251953125,-116.12606762433965
58.3740234375,-115.28673050822955
58.4228515625,-116.3078399636436
58.4716796875,-113.18808510456373
58.5205078125,-114.56529292334712
58.5693359375,-116.43928922751152
58.6181640625,-117.34055105864059
58.6669921875,-116.41939790788874
58.7158203125,-113.18037880462481
58.7646484375,-115.00790975705969
58.8134765625,-114.77979248134852
58.8623046875,-116.707352825408
58.9111328125,-117.40797676676023
58.9599609375,-115.29954801645121
59.0087890625,-113.64176784416709
59.0576171875,-114.58647911702475
59.1064453125,-113.37816813563046
59.1552734375,-114.16845398592207
59.2041015625,-111.77601856791064
59.2529296875,-111.5425461138612
59.3017578125,-111.6210546405344
59.3505859375,-111.70007833218195
59.3994140625,-113.04036602034687
59.4482421875,-112.89189505607139
59.4970703125,-113.83857822509648
59.5458984375,-113.58998291869949
59.5947265625,-116.50787561358908
59.6435546875,-113.54040806282536
59.6923828125,-114.28176403576738
59.7412109375,-112.67480187852719
59.7900390625,-114.23167381836002
59.8388671875,-111.70817218369524
59.8876953125,-112.00917764447584
59.9365234375,-111.96084959114819
59.9853515625,-110.4031458740709
60.0341796875,-111.77369751333048
60.0830078125,-110.08347068860789
60.1318359375,-109.48509013022459
60.1806640625,-108.56788004628672
60.2294921875,-109.542724349414
60.2783203125,-113.33719647854333
60.3271484375,-112.18069157869421
60.3759765625,-113.09434203129007
60.4248046875,-112.41190268597258
60.4736328125,-112.62753783214302
60.5224609375,-115.22295430891297
60.5712890625,-111.58215588073742
60.6201171875,-112.92137852195201
60.6689453125,-114.87561216824564
60.7177734375,-115.83514728911047
60.7666015625,-117.37760584433101
60.8154296875,-121.27400867441116
60.8642578125,-123.18284397347433
60.9130859375,-121.50476239511289
60.9619140625,-123.22768476691492
61.0107421875,-124.64740802463855
61.0595703125,-128.90851402233773
61.1083984375,-130.22387306643733
61.1572265625,-134.66594409812467
61.2060546875,-136.82183641558095
61.2548828125,-141.06666973679873
61.3037109375,-141.48707615516076
61.3525390625,-146.71634529697312
61.4013671875,-149.6304281455065
61.4501953125,-158.76539208432334
61.4990234375,-159.320599936914
61.5478515625,-170.4457316455857
61.5966796875,-171.67404385890683
61.6455078125,-179.61171129120783
61.6943359375,-184.64725480519598
61.7431640625,-191.154246818002
61.7919921875,-199.00935981269043
61.8408203125,-206.07406503155266
61.8896484375,-215.33778522304405
61.9384765625,-222.26816265171624
61.9873046875,-230.03575866476012
62.0361328125,-239.137476924579
62.0849609375,-243.57564791495898
62.1337890625,-255.48752000888175
62.1826171875,-265.8346525284125
62.2314453125,-276.1482775722676
62.2802734375,-288.3723532763232
62.3291015625,-300.50625749256346
62.3779296875,-312.278399977177
62.4267578125,-324.742627654981
62.4755859375,-337.0669939317584
62.5244140625,-346.97800050627376
62.5732421875,-361.011142837682
62.6220703125,-377.3220240845921
62.6708984375,-386.79531373524486
62.7197265625,-398.6610178691714
62.7685546875,-410.9869386445975
62.8173828125,-426.0507039538859
62.8662109375,-437.5298242203583
62.9150390625,-451.67627643503806
62.9638671875,-463.50884042360525
63.0126953125,-473.2067266452264
63.0615234375,-486.12575143637076
63.1103515625,-498.22968151097484
63.1591796875,-508.56373222503987
63.2080078125,-519.3450609827361
63.2568359375,-528.6649518956415
63.3056640625,-536.7224240293273
63.3544921875,-543.5263699031207
63.4033203125,-551.3336386840093
63.4521484375,-551.9042977144784
63.5009765625,-560.8397476118801
63.5498046875,-563.1090333543177
63.5986328125,-560.886402739914
63.6474609375,-559.785287786947
63.6962890625,-556.2587349878476
63.7451171875,-552.9608365834647
63.7939453125,-539.8803374951183
63.8427734375,-526.1725550542014
63.8916015625,-507.10676462828815
63.9404296875,-487.18453984957154
63.9892578125,-461.20294991292246
64.0380859375,-428.8484295769572
64.0869140625,-382.1222547489541
64.1357421875,-330.31412425766496
64.1845703125,-272.7919131561203
64.2333984375,-199.6750866960238
64.2822265625,-116.34310564131373
64.3310546875,-22.233222002826842
64.3798828125,93.29312752908606
64.4287109375,224.0082335403155
64.4775390625,377.7121987832246
64.5263671875,537.4058224231658
64.5751953125,718.6964173261761
64.6240234375,907.6037622763388
64.6728515625,1107.617397206638
64.7216796875,1295.870837274875
64.7705078125,1476.2174583540386
64.8193359375,1624.286045072837
64.8681640625,1743.248540148996
64.9169921875,1818.7098233560052
64.9658203125,1848.7674961047794
65.0146484375,1830.4951587747162
65.0634765625,1774.2563463277695
65.1123046875,1687.6789780342858
65.1611328125,1568.8600871410604
65.2099609375,1439.2292253173619
65.2587890625,1299.9473443985833
65.3076171875,1158.0311943807535
65.3564453125,1018.3776892531378
65.4052734375,875.8291958327485
65.4541015625,743.9325006307578
65.5029296875,617.7320288473551
65.5517578125,498.3810704924132
65.6005859375,389.1240952945269
65.6494140625,288.1761490703464
65.6982421875,191.76775041206798
65.7470703125,104.2454345134819
65.7958984375,22.095004711714967
65.8447265625,-53.17295509610085
65.8935546875,-120.26629533661762
65.9423828125,-179.57958965712987
65.9912109375,-237.5856360923303
66.0400390625,-283.5377531184734
66.0888671875,-321.4344886072439
66.1376953125,-359.482203111109
66.1865234375,-386.0995930790841
66.2353515625,-404.712089338557
66.2841796875,-421.2436151404547
66.3330078125,-432.26099976812145
66.3818359375,-441.7302363996305
66.4306640625,-447.9975113781981
66.4794921875,-449.88036553941305
66.5283203125,-451.04999261041
66.5771484375,-441.3624071777902
66.6259765625,-431.97507675801177
66.6748046875,-417.9499268047671
66.7236328125,-396.7273073288748
66.7724609375,-377.929527461238
66.8212890625,-352.0024366689447
66.8701171875,-324.44366691352593
66.9189453125,-304.3376072180194
66.9677734375,-282.94285790678634
67.0166015625,-269.4263294877374
67.0654296875,-258.2642773922736
67.1142578125,-251.97983607985927
67.1630859375,-243.14731636720137
