Time_ps,Signal
50.0244140625,
50.0732421875,
50.1220703125,
50.1708984375,
50.2197265625,
50.2685546875,
50.3173828125,
50.3662109375,
50.4150390625,
50.4638671875,
50.5126953125,
50.5615234375,
50.6103515625,
50.6591796875,
50.7080078125,
50.7568359375,
50.8056640625,
50.8544921875,
50.9033203125,
50.9521484375,
51.0009765625,
51.0498046875,
51.0986328125,
51.1474609375,
51.1962890625,
51.2451171875,-119.57175188222496
51.2939453125,-115.7710094561651
51.3427734375,-114.29451512100985
51.3916015625,-113.14470822246783
51.4404296875,-113.50232019701433
51.4892578125,-112.99789030212567
51.5380859375,-113.11824585043246
51.5869140625,-113.41003620236872
51.6357421875,-113.10092572260037
51.6845703125,-112.90008351032087
51.7333984375,-112.30753370822092
51.7822265625,-112.64017787523086
51.8310546875,-112.78004179270066
51.8798828125,-112.25288085140318
51.9287109375,-112.72830104037689
51.9775390625,-112.41650501683118
52.0263671875,-112.54243299338073
52.0751953125,-111.56189278741523
52.1240234375,-112.49210566461912
52.1728515625,-111.22640635889339
52.2216796875,-112.13482923679594
52.2705078125,-111.583475019797
52.3193359375,-111.70955481962751
52.3681640625,-112.73356342922709
52.4169921875,-110.66170495864719
52.4658203125,-111.92787166964317
52.5146484375,-111.59618923620673
52.5634765625,-111.31107459966665
52.6123046875,-110.54737543635731
52.6611328125,-111.67601632039519
52.7099609375,-112.22278743778527
52.7587890625,-111.29953934232061
52.8076171875,-111.5160768789551
52.8564453125,-112.11496036680538
52.9052734375,-112.31286151290108
52.9541015625,-111.64321699952464
53.0029296875,-112.55626995501845
53.0517578125,-112.5682515618093
53.1005859375,-113.66673294942926
53.1494140625,-114.59773312038969
53.1982421875,-111.95713083911875
53.2470703125,-113.27815251564405
53.2958984375,-113.8634959256812
53.3447265625,-115.41126001293205
53.3935546875,-112.8218787416442
53.4423828125,-112.8948405626149
53.4912109375,-114.61610109647613
53.5400390625,-114.96326170275933
53.5888671875,-112.72334804259252
53.6376953125,-116.31285320079623
53.6865234375,-116.31494504685139
53.7353515625,-115.06074412427657
53.7841796875,-116.4815309713815
53.8330078125,-117.21621182029794
53.8818359375,-119.07341090895598
53.9306640625,-116.71592888458234
53.9794921875,-117.36790640121363
54.0283203125,-117.30678311825604
54.0771484375,-115.55162110077062
54.1259765625,-115.22323790351703
54.1748046875,-117.35695419015686
54.2236328125,-113.74007078517319
54.2724609375,-111.63315215690646
54.3212890625,-115.10319239717266
54.3701171875,-111.79459048823838
54.4189453125,-110.82180846167829
54.4677734375,-110.5397595910812
54.5166015625,-108.43092022205612
54.5654296875,-106.68479764602216
54.6142578125,-106.88704837264213
54.6630859375,-106.21751827759756
54.7119140625,-107.68992351367893
54.7607421875,-108.46791353044895
54.8095703125,-108.6749234049149
54.8583984375,-110.96156393516502
54.9072265625,-113.38285684447217
54.9560546875,-113.4301217270575
55.0048828125,-113.4793743748154
55.0537109375,-116.65255283944188
55.1025390625,-115.9781758187296
55.1513671875,-118.56433899510135
55.2001953125,-121.68105227231692
55.2490234375,-124.6043699284968
55.2978515625,-124.80648963692519
55.3466796875,-125.80412273924046
55.3955078125,-128.26486888987648
55.4443359375,-130.60632592574447
55.4931640625,-129.62782392995376
55.5419921875,-131.86698284086538
55.5908203125,-135.01897234005708
55.6396484375,-137.31254907903096
55.6884765625,-137.68845022243028
55.7373046875,-136.18680569709855
55.7861328125,-136.13053831222257
55.8349609375,-135.26768015426313
55.8837890625,-131.57856172886903
55.9326171875,-131.77925132608942
55.9814453125,-124.98375102655723
56.0302734375,-120.83620421008422
56.0791015625,-113.54474965749091
56.1279296875,-101.25176674418589
56.1767578125,-89.78578566409816
56.2255859375,-80.47982741691881
56.2744140625,-67.3601000464841
56.3232421875,-52.659036712528845
56.3720703125,-42.53124761153743
56.4208984375,-30.584616133482047
56.4697265625,-22.147709010012274
56.5185546875,-12.136577661532005
56.5673828125,-8.517802251641648
56.6162109375,-6.065516508356398
56.6650390625,-7.515820970309881
56.7138671875,-8.953082905817851
56.7626953125,-15.3038092077022
56.8115234375,-20.91923334698374
56.8603515625,-23.953301173402235
56.9091796875,-30.262488943233706
56.9580078125,-37.0586530342038
57.0068359375,-43.93005137163087
57.0556640625,-49.92340569331922
57.1044921875,-54.563816023495214
57.1533203125,-62.26518163391527
57.2021484375,-67.00112193137755
57.2509765625,-77.16597029833716
57.2998046875,-79.91726583793941
57.3486328125,-81.80530414507513
57.3974609375,-88.14153610527264
57.4462890625,-94.22907259711025
57.4951171875,-97.31147867237266
57.5439453125,-95.91825482150246
57.5927734375,-102.37507179274866
57.6416015625,-105.12681147234385
57.6904296875,-107.46893174242227
57.7392578125,-109.75891480330725
57.7880859375,-112.2263073238621
57.8369140625,-115.4272112205419
57.8857421875,-116.23287674852601
57.9345703125,-117.72636643553862
57.9833984375,-121.2803550943557
58.0322265625,-118.69384496416875
58.0810546875,-119.84732696831139
58.1298828125,-123.22514371622917
58.1787109375,-120.23375576725827
58.2275390625,-120.89985181776093
58.2763671875,-119.03207042885805
58.3251953125,-118.01474597047859
58.3740234375,-120.35316144812269
58.4228515625,-114.94257641357562
58.4716796875,-116.93031274271576
58.5205078125,-114.54576429164996
58.5693359375,-117.18228532381285
58.6181640625,-114.00492243612624
58.6669921875,-111.64914212102946
58.7158203125,-114.50125456939409
58.7646484375,-114.28283685925238
58.8134765625,-112.93204323973484
58.8623046875,-108.56695984251962
58.9111328125,-112.30447779004119
58.9599609375,-112.58193093789532
59.0087890625,-111.75214690194225
59.0576171875,-110.83339832207778
59.1064453125,-112.53638387775057
59.1552734375,-108.16419848535435
59.2041015625,-108.24315288219924
59.2529296875,-109.74149270887479
59.3017578125,-107.00608668341297
59.3505859375,-106.92458770139744
59.3994140625,-108.03327880340474
59.4482421875,-110.16579275826454
59.4970703125,-106.26709138111491
59.5458984375,-106.15080863603269
59.5947265625,-106.40575446796343
59.6435546875,-101.7601764330356
59.6923828125,-107.21700755190167
59.7412109375,-104.95026452214479
59.7900390625,-107.05733287816949
59.8388671875,-106.29989762685075
59.8876953125,-109.78024214827492
59.9365234375,-104.36318047343282
59.9853515625,-108.68790794076222
60.0341796875,-105.01347485617357
60.0830078125,-106.11996926016938
60.1318359375,-105.87889197219428
60.1806640625,-105.494906028626
60.2294921875,-105.52476764274152
60.2783203125,-105.43614678214263
60.3271484375,-106.40547646657703
60.3759765625,-105.48485344995255
60.4248046875,-103.83249894203028
60.4736328125,-105.62064080406999
60.5224609375,-107.08540750893381
60.5712890625,-111.30317997904943
60.6201171875,-109.89976898111095
60.6689453125,-109.59122421634534
60.7177734375,-110.21975207719143
60.7666015625,-111.79844501746635
60.8154296875,-115.40967051100189
60.8642578125,-113.71293052680059
60.9130859375,-115.57465998476913
60.9619140625,-114.86656032147539
61.0107421875,-122.44843978794573
61.0595703125,-120.19063810227622
61.1083984375,-121.01419811776908
61.1572265625,-121.22251327991752
61.2060546875,-126.4360597212926
61.2548828125,-128.49882887498958
61.3037109375,-129.44867323353975
61.3525390625,-133.12034732766512
61.4013671875,-136.95635428983374
61.4501953125,-140.43429156330066
61.4990234375,-146.9127161311195
61.5478515625,-146.7439015348589
61.5966796875,-152.68676092220932
61.6455078125,-155.93556868517308
61.6943359375,-161.2813373792041
61.7431640625,-166.43891310743712
61.7919921875,-172.90569722264806
61.8408203125,-179.76017310399027
61.8896484375,-187.52833397592147
61.9384765625,-192.2437922267031
61.9873046875,-196.1010757095873
62.0361328125,-205.45056034414807
62.0849609375,-212.71843076862032
62.1337890625,-218.792150314268
62.1826171875,-228.89885930713191
62.2314453125,-238.30944365364928
62.2802734375,-248.7989383691373
62.3291015625,-253.440604171536
62.3779296875,-262.0837365654558
62.4267578125,-271.98953423195377
62.4755859375,-283.0099689521784
62.5244140625,-289.9453067496556
62.5732421875,-303.47418094017513
62.6220703125,-312.9476737086687
62.6708984375,-326.4797603133318
62.7197265625,-336.9609794228758
62.7685546875,-351.58094225339397
62.8173828125,-360.24296345748934
62.8662109375,-373.83619753535754
62.9150390625,-388.39160770054616
62.9638671875,-398.74661378702876
63.0126953125,-409.111125632885
63.0615234375,-423.74748583945814
63.1103515625,-434.8417732310075
63.1591796875,-446.6180607325626
63.2080078125,-460.4643655244894
63.2568359375,-470.1140109415383
63.3056640625,-479.92093897109487
63.3544921875,-495.0646207190734
63.4033203125,-505.08360491093197
63.4521484375,-516.4129362013042
63.5009765625,-523.7650700262758
63.5498046875,-529.897018535541
63.5986328125,-539.3769322525711
63.6474609375,-545.1397940808363
63.6962890625,-550.7903883279284
63.7451171875,-549.5821895594371
63.7939453125,-553.2063831338104
63.8427734375,-554.564157108385
63.8916015625,-548.4093089788855
63.9404296875,-546.831407972628
63.9892578125,-535.3002041555484
64.0380859375,-528.8686643085732
64.0869140625,-510.1588153970475
64.1357421875,-493.115924552234
64.1845703125,-468.6848041593691
64.2333984375,-443.61768172567065
64.2822265625,-405.71830360720804
64.3310546875,-361.6821746421472
64.3798828125,-307.22782469363955
64.4287109375,-239.50870427898624
64.4775390625,-165.07678061878477
64.5263671875,-71.74144599570444
64.5751953125,34.47875839077364
64.6240234375,155.31535723213014
64.6728515625,299.7349528489045
64.7216796875,455.66468893253466
64.7705078125,629.9246314438794
64.8193359375,816.7909761021347
64.8681640625,1013.7320975093221
64.9169921875,1207.933857033061
64.9658203125,1386.611377546056
65.0146484375,1550.4456204114776
65.0634765625,1680.9162050108175
65.1123046875,1762.7785802673745
65.1611328125,1803.4974073509545
65.2099609375,1801.881669871466
65.2587890625,1757.7906486197685
65.3076171875,1678.597077702553
65.3564453125,1574.7811077881734
65.4052734375,1455.3592107960226
65.4541015625,1325.4091565609924
65.5029296875,1191.0464447176867
65.5517578125,1052.5118871068764
65.6005859375,915.7021517819063
65.6494140625,784.6594520843284
65.6982421875,661.2505048370214
65.7470703125,544.141365144101
65.7958984375,430.41371151826405
65.8447265625,327.959715587701
65.8935546875,232.18706961497006
65.9423828125,137.40418696280165
65.9912109375,56.31463476986404
66.0400390625,-20.91531595188634
66.0888671875,-92.26573875292053
66.1376953125,-155.24273781206972
66.1865234375,-215.96126901128082
66.2353515625,-268.9270684046325
66.2841796875,-309.52995085310357
66.3330078125,-349.86201999110415
66.3818359375,-378.6229296069079
66.4306640625,-405.898969835723
66.4794921875,-422.77139421996094
66.5283203125,-435.23432494803023
66.5771484375,-447.2010679896427
66.6259765625,-451.33349350352734
66.6748046875,-455.74988590867815
66.7236328125,-453.02379936592223
66.7724609375,-446.55719576669617
66.8212890625,-435.83361922327714
66.8701171875,-412.44162469216946
66.9189453125,-393.23291384039186
66.9677734375,-365.8201547510929
67.0166015625,-334.4956588047211
67.0654296875,-306.5423321318564
67.1142578125,-280.7500541269601
67.1630859375,-258.0347435418275
67.2119140625,-240.36680811014432
