# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-03T16:24:42
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-717.88778878	0.13173345
-717.85478548	0.14092150
-717.82178218	0.15059335
-717.78877888	0.16036379
-717.75577558	0.17122669
-717.72277228	0.18292809
-717.68976898	0.19606746
-717.65676568	0.21072963
-717.62376238	0.22718163
-717.59075908	0.24592174
-717.55775578	0.26657189
-717.52475248	0.28963661
-717.49174917	0.31450496
-717.45874587	0.34095972
-717.42574257	0.36853146
-717.39273927	0.39621354
-717.35973597	0.42290671
-717.32673267	0.44760373
-717.29372937	0.46876422
-717.26072607	0.48475660
-717.22772277	0.49437507
-717.19471947	0.49573362
-717.16171617	0.48781699
-717.12871287	0.46954645
-717.09570957	0.44049841
-717.06270627	0.40019095
-717.02970297	0.34920769
-716.99669967	0.28808115
-716.96369637	0.21847022
-716.93069307	0.14148970
-716.89768977	0.05899258
-716.86468647	-0.02780188
-716.83168317	-0.11751891
-716.79867987	-0.20990784
-716.76567657	-0.30518984
-716.73267327	-0.40451286
-716.69966997	-0.50964708
-716.66666667	-0.62324522
-716.63366337	-0.74756823
-716.60066007	-0.88461553
-716.56765677	-1.03549804
-716.53465347	-1.19891255
-716.50165017	-1.37204772
-716.46864686	-1.54861210
-716.43564356	-1.71975165
-716.40264026	-1.87427136
-716.36963696	-1.99888868
-716.33663366	-2.08012571
-716.30363036	-2.10565024
-716.27062706	-2.06500742
-716.23762376	-1.95210852
-716.20462046	-1.76555149
-716.17161716	-1.50972115
-716.13861386	-1.19573424
-716.10561056	-0.83981757
-716.07260726	-0.46141570
-716.03960396	-0.08285302
-716.00660066	0.27481758
-715.97359736	0.59325836
-715.94059406	0.85847659
-715.90759076	1.06284334
-715.87458746	1.20472877
-715.84158416	1.28751607
-715.80858086	1.31805360
-715.77557756	1.30498160
-715.74257426	1.25830086
-715.70957096	1.18684370
-715.67656766	1.09871107
-715.64356436	1.00021165
-715.61056106	0.89656669
-715.57755776	0.79216496
-715.54455446	0.69069373
-715.51155116	0.59558159
-715.47854785	0.50947328
-715.44554455	0.43457272
-715.41254125	0.37234024
-715.37953795	0.32300452
-715.34653465	0.28641880
-715.31353135	0.26123720
-715.28052805	0.24528962
-715.24752475	0.23628066
-715.21452145	0.23119076
-715.18151815	0.22702131
-715.14851485	0.22079324
-715.11551155	0.21035896
-715.08250825	0.19421945
-715.04950495	0.17207861
-715.01650165	0.14508743
-714.98349835	0.11499407
-714.95049505	0.08391999
-714.91749175	0.05493211
-714.88448845	0.03011988
-714.85148515	0.01113950
-714.81848185	-0.00055322
-714.78547855	-0.00451669
-714.75247525	-0.00085923
-714.71947195	0.00976927
-714.68646865	0.02590270
-714.65346535	0.04581976
-714.62046205	0.06733646
-714.58745875	0.08764227
-714.55445545	0.10474987
-714.52145215	0.11622852
-714.48844884	0.12059108
-714.45544554	0.11720055
-714.42244224	0.10593607
-714.38943894	0.08768981
-714.35643564	0.06420827
-714.32343234	0.03771374
-714.29042904	0.01026235
-714.25742574	-0.01530428
-714.22442244	-0.03723968
-714.19141914	-0.05382960
-714.15841584	-0.06369830
-714.12541254	-0.06688451
-714.09240924	-0.06362286
-714.05940594	-0.05481197
-714.02640264	-0.04185424
-713.99339934	-0.02721314
-713.96039604	-0.01196702
-713.92739274	0.00123311
-713.89438944	0.01106977
-713.86138614	0.01725716
-713.82838284	0.01906387
-713.79537954	0.01732416
-713.76237624	0.01250730
-713.72937294	0.00568989
-713.69636964	-0.00215472
-713.66336634	-0.01012005
-713.63036304	-0.01803785
-713.59735974	-0.02546483
-713.56435644	-0.03207324
-713.53135314	-0.03802902
-713.49834983	-0.04302317
-713.46534653	-0.04702771
-713.43234323	-0.04978577
-713.39933993	-0.05114454
-713.36633663	-0.05158628
-713.33333333	-0.05082189
-713.30033003	-0.04948338
-713.26732673	-0.04789331
-713.23432343	-0.04633918
-713.20132013	-0.04516321
-713.16831683	-0.04453566
-713.13531353	-0.04381988
-713.10231023	-0.04253566
-713.06930693	-0.04003024
-713.03630363	-0.03541777
-713.00330033	-0.02802848
-712.97029703	-0.01760294
-712.93729373	-0.00386341
-712.90429043	0.01243791
-712.87128713	0.03009912
-712.83828383	0.04802052
-712.80528053	0.06468000
-712.77227723	0.07816361
-712.73927393	0.08758844
-712.70627063	0.09175555
-712.67326733	0.09011191
-712.64026403	0.08285399
-712.60726073	0.06996009
-712.57425743	0.05244842
-712.54125413	0.03115748
-712.50825083	0.00746541
-712.47524752	-0.01678061
-712.44224422	-0.03990907
-712.40924092	-0.05985364
-712.37623762	-0.07508570
-712.34323432	-0.08389942
-712.31023102	-0.08588098
-712.27722772	-0.08103745
-712.24422442	-0.06996995
-712.21122112	-0.05446010
-712.17821782	-0.03661771
-712.14521452	-0.01859070
-712.11221122	-0.00266096
-712.07920792	0.00958744
-712.04620462	0.01678193
-712.01320132	0.01852469
-711.98019802	0.01485365
-711.94719472	0.00711517
-711.91419142	-0.00394718
-711.88118812	-0.01651648
-711.84818482	-0.02890962
-711.81518152	-0.03996394
-711.78217822	-0.04849781
-711.74917492	-0.05373411
-711.71617162	-0.05558930
-711.68316832	-0.05450294
-711.65016502	-0.05062651
-711.61716172	-0.04485368
-711.58415842	-0.03780576
-711.55115512	-0.03014405
-711.51815182	-0.02209105
-711.48514851	-0.01407811
-711.45214521	-0.00669858
-711.41914191	0.00019870
-711.38613861	0.00624668
-711.35313531	0.01137188
-711.32013201	0.01532551
-711.28712871	0.01789225
-711.25412541	0.01937288
-711.22112211	0.01958162
-711.18811881	0.01871414
-711.15511551	0.01731385
-711.12211221	0.01560780
-711.08910891	0.01438206
-711.05610561	0.01392796
-711.02310231	0.01443184
-710.99009901	0.01582749
-710.95709571	0.01786606
-710.92409241	0.01942104
-710.89108911	0.01971265
-710.85808581	0.01802705
-710.82508251	0.01334691
-710.79207921	0.00563415
-710.75907591	-0.00462695
-710.72607261	-0.01656945
-710.69306931	-0.02871249
-710.66006601	-0.03972279
-710.62706271	-0.04814214
-710.59405941	-0.05352839
-710.56105611	-0.05527150
-710.52805281	-0.05407085
-710.49504950	-0.05093564
-710.46204620	-0.04661434
-710.42904290	-0.04235660
-710.39603960	-0.03891374
-710.36303630	-0.03643191
-710.33003300	-0.03503065
-710.29702970	-0.03464039
-710.26402640	-0.03455973
-710.23102310	-0.03476687
-710.19801980	-0.03474598
-710.16501650	-0.03425242
-710.13201320	-0.03332327
-710.09900990	-0.03165283
-710.06600660	-0.02918685
-710.03300330	-0.02565424
-710.00000000	-0.02120863
-709.96699670	-0.01583911
-709.93399340	-0.00968251
-709.90099010	-0.00302286
-709.86798680	0.00365355
-709.83498350	0.00953861
-709.80198020	0.01431522
-709.76897690	0.01704684
-709.73597360	0.01764374
-709.70297030	0.01640735
-709.66996700	0.01351591
-709.63696370	0.00983357
-709.60396040	0.00630846
-709.57095710	0.00368479
-709.53795380	0.00245240
-709.50495050	0.00306106
-709.47194719	0.00492646
-709.43894389	0.00833041
-709.40594059	0.01266184
-709.37293729	0.01750477
-709.33993399	0.02244170
-709.30693069	0.02708543
-709.27392739	0.03135672
-709.24092409	0.03501252
-709.20792079	0.03759728
-709.17491749	0.03940145
-709.14191419	0.04032785
-709.10891089	0.03998204
-709.07590759	0.03839802
-709.04290429	0.03519321
-709.00990099	0.02996118
-708.97689769	0.02283550
-708.94389439	0.01337983
-708.91089109	0.00208488
-708.87788779	-0.01033476
-708.84488449	-0.02284129
-708.81188119	-0.03453603
-708.77887789	-0.04417961
-708.74587459	-0.05139223
-708.71287129	-0.05586304
-708.67986799	-0.05791767
-708.64686469	-0.05804959
-708.61386139	-0.05723776
-708.58085809	-0.05580618
-708.54785479	-0.05455707
-708.51485149	-0.05361777
-708.48184818	-0.05263124
-708.44884488	-0.05178042
-708.41584158	-0.05036740
-708.38283828	-0.04800596
-708.34983498	-0.04444519
-708.31683168	-0.03977752
-708.28382838	-0.03401732
-708.25082508	-0.02755963
-708.21782178	-0.02081455
