# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-03T15:29:18
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-732.34323432	0.00154154
-732.31023102	0.00164834
-732.27722772	0.00180592
-732.24422442	0.00194258
-732.21122112	0.00191461
-732.17821782	0.00202576
-732.14521452	0.00219818
-732.11221122	0.00219199
-732.07920792	0.00206659
-732.04620462	0.00201435
-732.01320132	0.00177751
-731.98019802	0.00146179
-731.94719472	0.00102625
-731.91419142	0.00031812
-731.88118812	-0.00036215
-731.84818482	-0.00131397
-731.81518152	-0.00249535
-731.78217822	-0.00359278
-731.74917492	-0.00465275
-731.71617162	-0.00577669
-731.68316832	-0.00657556
-731.65016502	-0.00710578
-731.61716172	-0.00731696
-731.58415842	-0.00710434
-731.55115512	-0.00651979
-731.51815182	-0.00557126
-731.48514851	-0.00450933
-731.45214521	-0.00326339
-731.41914191	-0.00183300
-731.38613861	-0.00074532
-731.35313531	0.00030227
-731.32013201	0.00120645
-731.28712871	0.00180336
-731.25412541	0.00235259
-731.22112211	0.00273314
-731.18811881	0.00284429
-731.15511551	0.00302269
-731.12211221	0.00292931
-731.08910891	0.00272655
-731.05610561	0.00269830
-731.02310231	0.00251009
-730.99009901	0.00235191
-730.95709571	0.00217809
-730.92409241	0.00210408
-730.89108911	0.00185798
-730.85808581	0.00165067
-730.82508251	0.00158778
-730.79207921	0.00132086
-730.75907591	0.00118980
-730.72607261	0.00119002
-730.69306931	0.00109549
-730.66006601	0.00090345
-730.62706271	0.00096507
-730.59405941	0.00091797
-730.56105611	0.00080060
-730.52805281	0.00079213
-730.49504950	0.00074769
-730.46204620	0.00062138
-730.42904290	0.00052763
-730.39603960	0.00041225
-730.36303630	0.00025332
-730.33003300	0.00018391
-730.29702970	0.00000555
-730.26402640	-0.00007822
-730.23102310	-0.00021494
-730.19801980	-0.00019661
-730.16501650	-0.00026295
-730.13201320	-0.00026766
-730.09900990	-0.00009792
-730.06600660	-0.00001759
-730.03300330	0.00009108
-730.00000000	0.00028820
-729.96699670	0.00038150
-729.93399340	0.00049168
-729.90099010	0.00042850
-729.86798680	0.00058089
-729.83498350	0.00053136
-729.80198020	0.00043015
-729.76897690	0.00044754
