# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-03T15:17:44
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-733.33333333	0.00065695
-733.30033003	0.00051985
-733.26732673	0.00056458
-733.23432343	0.00056007
-733.20132013	0.00040868
-733.16831683	0.00047891
-733.13531353	0.00043213
-733.10231023	0.00037091
-733.06930693	0.00030984
-733.03630363	0.00037326
-733.00330033	0.00027024
-732.97029703	0.00036082
-732.93729373	0.00035574
-732.90429043	0.00031366
-732.87128713	0.00029635
-732.83828383	0.00036933
-732.80528053	0.00051349
-732.77227723	0.00042820
-732.73927393	0.00057311
-732.70627063	0.00056346
-732.67326733	0.00069832
-732.64026403	0.00074607
-732.60726073	0.00077828
-732.57425743	0.00082353
-732.54125413	0.00087514
-732.50825083	0.00100462
-732.47524752	0.00112943
-732.44224422	0.00114870
-732.40924092	0.00124024
-732.37623762	0.00136196
-732.34323432	0.00147220
-732.31023102	0.00160585
-732.27722772	0.00172700
-732.24422442	0.00175730
-732.21122112	0.00190444
-732.17821782	0.00191836
-732.14521452	0.00218157
-732.11221122	0.00213581
-732.07920792	0.00208032
-732.04620462	0.00207155
-732.01320132	0.00188444
-731.98019802	0.00168657
-731.94719472	0.00135065
-731.91419142	0.00093872
-731.88118812	0.00036345
-731.84818482	-0.00036521
-731.81518152	-0.00113930
-731.78217822	-0.00205026
-731.74917492	-0.00313108
-731.71617162	-0.00403611
-731.68316832	-0.00494465
-731.65016502	-0.00573204
-731.61716172	-0.00622668
-731.58415842	-0.00656332
-731.55115512	-0.00644754
-731.51815182	-0.00615939
-731.48514851	-0.00555648
-731.45214521	-0.00481947
-731.41914191	-0.00382511
-731.38613861	-0.00291898
-731.35313531	-0.00174558
-731.32013201	-0.00088803
-731.28712871	-0.00000471
-731.25412541	0.00083735
-731.22112211	0.00134724
-731.18811881	0.00185721
-731.15511551	0.00218630
-731.12211221	0.00255862
-731.08910891	0.00245954
-731.05610561	0.00262000
-731.02310231	0.00266190
-730.99009901	0.00264263
-730.95709571	0.00251274
-730.92409241	0.00242352
-730.89108911	0.00224417
-730.85808581	0.00226030
-730.82508251	0.00203501
-730.79207921	0.00186519
-730.75907591	0.00154620
-730.72607261	0.00150774
-730.69306931	0.00133937
-730.66006601	0.00125122
-730.62706271	0.00115224
-730.59405941	0.00113270
-730.56105611	0.00098260
-730.52805281	0.00102433
-730.49504950	0.00094754
-730.46204620	0.00081712
-730.42904290	0.00078208
-730.39603960	0.00062603
-730.36303630	0.00049590
-730.33003300	0.00021930
-730.29702970	0.00002462
-730.26402640	-0.00005118
-730.23102310	-0.00033527
-730.19801980	-0.00054295
-730.16501650	-0.00061612
-730.13201320	-0.00066234
-730.09900990	-0.00058297
-730.06600660	-0.00054169
-730.03300330	-0.00030241
-730.00000000	0.00000168
-729.96699670	0.00023353
-729.93399340	0.00041605
-729.90099010	0.00080241
-729.86798680	0.00088753
-729.83498350	0.00101708
-729.80198020	0.00099925
-729.76897690	0.00104652
-729.73597360	0.00083877
-729.70297030	0.00069845
-729.66996700	0.00041930
-729.63696370	0.00012962
-729.60396040	-0.00018890
-729.57095710	-0.00046184
-729.53795380	-0.00048512
-729.50495050	-0.00062194
-729.47194719	-0.00060855
-729.43894389	-0.00048594
-729.40594059	-0.00036488
-729.37293729	-0.00020938
-729.33993399	0.00003568
-729.30693069	0.00011570
-729.27392739	0.00025133
-729.24092409	0.00018212
-729.20792079	0.00021919
-729.17491749	0.00001598
-729.14191419	-0.00010617
-729.10891089	-0.00043699
-729.07590759	-0.00077100
-729.04290429	-0.00105732
-729.00990099	-0.00136152
-728.97689769	-0.00174346
-728.94389439	-0.00207402
-728.91089109	-0.00229399
-728.87788779	-0.00254230
-728.84488449	-0.00282406
-728.81188119	-0.00304276
-728.77887789	-0.00310903
-728.74587459	-0.00347366
-728.71287129	-0.00367983
-728.67986799	-0.00411419
-728.64686469	-0.00471228
-728.61386139	-0.00533595
-728.58085809	-0.00628016
-728.54785479	-0.00722663
-728.51485149	-0.00827286
-728.48184818	-0.00944966
-728.44884488	-0.01022638
-728.41584158	-0.01106280
-728.38283828	-0.01131778
-728.34983498	-0.01108665
-728.31683168	-0.01049418
-728.28382838	-0.00912702
-728.25082508	-0.00744361
-728.21782178	-0.00547608
-728.18481848	-0.00323247
-728.15181518	-0.00107554
-728.11881188	0.00087083
-728.08580858	0.00235438
-728.05280528	0.00366490
-728.01980198	0.00438966
-727.98679868	0.00481284
-727.95379538	0.00497051
-727.92079208	0.00480217
-727.88778878	0.00467748
-727.85478548	0.00456508
-727.82178218	0.00450754
-727.78877888	0.00443449
-727.75577558	0.00468063
-727.72277228	0.00488661
-727.68976898	0.00518294
-727.65676568	0.00557856
-727.62376238	0.00568210
-727.59075908	0.00585491
-727.55775578	0.00561457
-727.52475248	0.00549869
-727.49174917	0.00487848
-727.45874587	0.00417120
-727.42574257	0.00332473
-727.39273927	0.00251781
-727.35973597	0.00140406
-727.32673267	0.00059624
-727.29372937	-0.00043108
-727.26072607	-0.00134956
-727.22772277	-0.00238732
-727.19471947	-0.00331797
-727.16171617	-0.00425335
-727.12871287	-0.00534388
-727.09570957	-0.00648672
-727.06270627	-0.00779136
-727.02970297	-0.00925895
-726.99669967	-0.01101866
-726.96369637	-0.01309882
-726.93069307	-0.01544233
-726.89768977	-0.01799516
-726.86468647	-0.02055837
-726.83168317	-0.02303985
-726.79867987	-0.02501498
-726.76567657	-0.02657286
-726.73267327	-0.02709214
-726.69966997	-0.02666841
-726.66666667	-0.02514131
-726.63366337	-0.02248490
-726.60066007	-0.01888583
-726.56765677	-0.01474238
-726.53465347	-0.01032879
-726.50165017	-0.00600643
-726.46864686	-0.00206044
-726.43564356	0.00101492
-726.40264026	0.00350343
-726.36963696	0.00489303
-726.33663366	0.00560395
-726.30363036	0.00587969
-726.27062706	0.00552676
-726.23762376	0.00505784
-726.20462046	0.00451991
-726.17161716	0.00388458
-726.13861386	0.00330296
-726.10561056	0.00297715
-726.07260726	0.00251272
-726.03960396	0.00238722
-726.00660066	0.00217128
-725.97359736	0.00209480
-725.94059406	0.00196982
-725.90759076	0.00185707
-725.87458746	0.00191862
-725.84158416	0.00210855
-725.80858086	0.00250952
-725.77557756	0.00326331
-725.74257426	0.00440376
-725.70957096	0.00584550
-725.67656766	0.00757453
-725.64356436	0.00962465
-725.61056106	0.01174057
-725.57755776	0.01405837
-725.54455446	0.01655510
-725.51155116	0.01897707
-725.47854785	0.02184513
-725.44554455	0.02478182
-725.41254125	0.02821991
-725.37953795	0.03217228
-725.34653465	0.03668573
-725.31353135	0.04186268
-725.28052805	0.04781596
-725.24752475	0.05443537
-725.21452145	0.06208531
-725.18151815	0.07032281
-725.14851485	0.07974166
-725.11551155	0.08957357
-725.08250825	0.10015419
-725.04950495	0.11098313
-725.01650165	0.12185740
-724.98349835	0.13271814
-724.95049505	0.14317080
-724.91749175	0.15321820
-724.88448845	0.16312080
-724.85148515	0.17263949
-724.81848185	0.18242080
-724.78547855	0.19234915
-724.75247525	0.20344370
-724.71947195	0.21553643
-724.68646865	0.22961101
-724.65346535	0.24618449
-724.62046205	0.26587903
-724.58745875	0.28892070
-724.55445545	0.31590475
-724.52145215	0.34674743
-724.48844884	0.38116950
-724.45544554	0.41870827
-724.42244224	0.45834407
-724.38943894	0.49876544
-724.35643564	0.53831653
-724.32343234	0.57552084
-724.29042904	0.60767553
-724.25742574	0.63268981
-724.22442244	0.64806458
-724.19141914	0.65132821
-724.15841584	0.64054493
-724.12541254	0.61408690
-724.09240924	0.57121995
-724.05940594	0.51235108
-724.02640264	0.43867723
-723.99339934	0.35269197
-723.96039604	0.25727568
-723.92739274	0.15610070
-723.89438944	0.05258836
-723.86138614	-0.05035974
-723.82838284	-0.15146444
-723.79537954	-0.25040731
-723.76237624	-0.34955151
-723.72937294	-0.45320495
-723.69636964	-0.56701916
-723.66336634	-0.69849362
-723.63036304	-0.85472432
-723.59735974	-1.04162136
-723.56435644	-1.26272006
-723.53135314	-1.51734274
-723.49834983	-1.79909181
-723.46534653	-2.09493814
-723.43234323	-2.38543152
-723.39933993	-2.64533426
-723.36633663	-2.84705504
-723.33333333	-2.96332648
-723.30033003	-2.97225029
-723.26732673	-2.85921410
-723.23432343	-2.62007413
-723.20132013	-2.26414880
-723.16831683	-1.81281789
-723.13531353	-1.29697479
-723.10231023	-0.75296328
-723.06930693	-0.21703083
-723.03630363	0.28003295
-723.00330033	0.71515767
-722.97029703	1.07557606
-722.93729373	1.35651639
-722.90429043	1.55957592
-722.87128713	1.68983378
-722.83828383	1.75589985
-722.80528053	1.76756420
-722.77227723	1.73584270
-722.73927393	1.67252026
-722.70627063	1.58866298
-722.67326733	1.49206431
-722.64026403	1.38723579
-722.60726073	1.27550825
-722.57425743	1.15685135
-722.54125413	1.03160073
-722.50825083	0.90262131
-722.47524752	0.77565256
-722.44224422	0.65689681
-722.40924092	0.55308874
-722.37623762	0.46784196
-722.34323432	0.40247459
-722.31023102	0.35461591
-722.27722772	0.32018660
-722.24422442	0.29325074
-722.21122112	0.26794683
-722.17821782	0.23914238
-722.14521452	0.20308102
-722.11221122	0.15812481
-722.07920792	0.10465932
-722.04620462	0.04460831
-722.01320132	-0.01998009
-721.98019802	-0.08510426
-721.94719472	-0.14719346
-721.91419142	-0.20049592
-721.88118812	-0.23884440
-721.84818482	-0.25589740
-721.81518152	-0.24604263
-721.78217822	-0.20656643
-721.74917492	-0.13847221
-721.71617162	-0.04701976
-721.68316832	0.05909956
-721.65016502	0.16800204
-721.61716172	0.26746220
-721.58415842	0.34643266
-721.55115512	0.39732558
-721.51815182	0.41578136
-721.48514851	0.40106002
-721.45214521	0.35411951
-721.41914191	0.27857289
-721.38613861	0.17959731
-721.35313531	0.06488206
-721.32013201	-0.05454123
-721.28712871	-0.16614393
-721.25412541	-0.25752529
-721.22112211	-0.31850977
-721.18811881	-0.34395195
-721.15511551	-0.33375423
-721.12211221	-0.29323329
-721.08910891	-0.23094960
-721.05610561	-0.15850832
-721.02310231	-0.08621991
-720.99009901	-0.02375433
-720.95709571	0.02358237
-720.92409241	0.05435941
-720.89108911	0.07021156
-720.85808581	0.07471724
-720.82508251	0.07104706
-720.79207921	0.06190739
-720.75907591	0.04858899
-720.72607261	0.03229253
-720.69306931	0.01397418
-720.66006601	-0.00427458
-720.62706271	-0.02092025
-720.59405941	-0.03423457
-720.56105611	-0.04390780
-720.52805281	-0.05085964
-720.49504950	-0.05562908
-720.46204620	-0.05926850
-720.42904290	-0.06094888
-720.39603960	-0.06021730
-720.36303630	-0.05756990
-720.33003300	-0.05452466
-720.29702970	-0.05385837
-720.26402640	-0.05825443
-720.23102310	-0.06863960
-720.19801980	-0.08392953
-720.16501650	-0.10161404
-720.13201320	-0.11744897
-720.09900990	-0.12755398
-720.06600660	-0.12789775
-720.03300330	-0.11567184
-720.00000000	-0.08960526
-719.96699670	-0.05088625
-719.93399340	-0.00150864
-719.90099010	0.05427718
-719.86798680	0.11316643
-719.83498350	0.17069924
-719.80198020	0.22365785
-719.76897690	0.26787245
-719.73597360	0.29989102
-719.70297030	0.31600074
-719.66996700	0.31233235
-719.63696370	0.28639925
-719.60396040	0.23666899
-719.57095710	0.16513456
-719.53795380	0.07772970
-719.50495050	-0.01664232
-719.47194719	-0.10681725
-719.43894389	-0.18304732
-719.40594059	-0.23758183
-719.37293729	-0.26691988
-719.33993399	-0.27011566
-719.30693069	-0.24852952
-719.27392739	-0.20545241
-719.24092409	-0.14568203
-719.20792079	-0.07643986
-719.17491749	-0.00663634
-719.14191419	0.05376164
-719.10891089	0.09697018
-719.07590759	0.11728533
-719.04290429	0.11429268
-719.00990099	0.09107144
-718.97689769	0.05295498
-718.94389439	0.00651737
-718.91089109	-0.04259556
-718.87788779	-0.08892772
-718.84488449	-0.12810620
-718.81188119	-0.15664987
-718.77887789	-0.17251214
-718.74587459	-0.17623828
-718.71287129	-0.16990663
-718.67986799	-0.15668583
-718.64686469	-0.13937971
-718.61386139	-0.11952572
-718.58085809	-0.09757329
-718.54785479	-0.07324530
-718.51485149	-0.04679508
-718.48184818	-0.01896248
-718.44884488	0.00913862
-718.41584158	0.03609946
-718.38283828	0.06078605
-718.34983498	0.08197876
-718.31683168	0.09800644
-718.28382838	0.10662764
-718.25082508	0.10624705
-718.21782178	0.09641473
-718.18481848	0.07918238
-718.15181518	0.05920416
-718.11881188	0.04280146
-718.08580858	0.03568291
-718.05280528	0.04082632
-718.01980198	0.05672546
-717.98679868	0.07765064
-717.95379538	0.09550938
-717.92079208	0.10298303
-717.88778878	0.09668593
-717.85478548	0.07663748
-717.82178218	0.04833749
-717.78877888	0.01675521
-717.75577558	-0.01275803
-717.72277228	-0.03726998
-717.68976898	-0.05570771
-717.65676568	-0.06735790
-717.62376238	-0.07310033
-717.59075908	-0.07428889
-717.55775578	-0.07337548
-717.52475248	-0.07321219
-717.49174917	-0.07630140
-717.45874587	-0.08450076
-717.42574257	-0.09709853
-717.39273927	-0.11168953
-717.35973597	-0.12512446
-717.32673267	-0.13432092
-717.29372937	-0.13821415
-717.26072607	-0.13677252
-717.22772277	-0.13178541
-717.19471947	-0.12391761
-717.16171617	-0.11292674
-717.12871287	-0.09815221
-717.09570957	-0.07808179
-717.06270627	-0.05311046
-717.02970297	-0.02466857
-716.99669967	0.00465324
-716.96369637	0.03123814
-716.93069307	0.05290776
-716.89768977	0.06774378
-716.86468647	0.07483482
-716.83168317	0.07453423
-716.79867987	0.06773594
-716.76567657	0.05528464
-716.73267327	0.03917353
-716.69966997	0.02098909
-716.66666667	0.00258766
-716.63366337	-0.01312665
-716.60066007	-0.02365613
-716.56765677	-0.02586202
-716.53465347	-0.01822265
