# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-03T15:22:19
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-730.00000000	0.00020107
-729.96699670	0.00035947
-729.93399340	0.00058957
-729.90099010	0.00069166
-729.86798680	0.00073175
-729.83498350	0.00078594
-729.80198020	0.00069064
-729.76897690	0.00064643
-729.73597360	0.00044085
-729.70297030	0.00024903
-729.66996700	0.00001527
-729.63696370	-0.00014566
-729.60396040	-0.00036957
-729.57095710	-0.00045193
-729.53795380	-0.00038941
-729.50495050	-0.00050643
-729.47194719	-0.00030162
-729.43894389	-0.00007787
-729.40594059	-0.00009593
-729.37293729	0.00015322
-729.33993399	0.00025672
-729.30693069	0.00031867
-729.27392739	0.00026534
-729.24092409	0.00023253
-729.20792079	-0.00000391
-729.17491749	-0.00018968
-729.14191419	-0.00049723
-729.10891089	-0.00085086
-729.07590759	-0.00114357
-729.04290429	-0.00154259
-729.00990099	-0.00195266
-728.97689769	-0.00227144
-728.94389439	-0.00255236
-728.91089109	-0.00282007
-728.87788779	-0.00304059
-728.84488449	-0.00315566
-728.81188119	-0.00325226
-728.77887789	-0.00352065
-728.74587459	-0.00369320
-728.71287129	-0.00402690
-728.67986799	-0.00463097
-728.64686469	-0.00526922
-728.61386139	-0.00626155
-728.58085809	-0.00720458
-728.54785479	-0.00843542
-728.51485149	-0.00959957
-728.48184818	-0.01065824
-728.44884488	-0.01135564
-728.41584158	-0.01183712
-728.38283828	-0.01154801
-728.34983498	-0.01084016
-728.31683168	-0.00947255
-728.28382838	-0.00757520
-728.25082508	-0.00523315
-728.21782178	-0.00283845
-728.18481848	-0.00037673
-728.15181518	0.00161663
-728.11881188	0.00330269
-728.08580858	0.00436622
-728.05280528	0.00499646
-728.01980198	0.00517395
-727.98679868	0.00511680
-727.95379538	0.00476123
-727.92079208	0.00442764
-727.88778878	0.00420000
-727.85478548	0.00415391
-727.82178218	0.00417476
-727.78877888	0.00444704
-727.75577558	0.00488447
-727.72277228	0.00525650
-727.68976898	0.00568580
-727.65676568	0.00598730
-727.62376238	0.00613378
-727.59075908	0.00610706
-727.55775578	0.00565296
-727.52475248	0.00508395
-727.49174917	0.00431946
-727.45874587	0.00334712
-727.42574257	0.00225339
-727.39273927	0.00131887
-727.35973597	0.00004713
-727.32673267	-0.00095020
-727.29372937	-0.00190299
-727.26072607	-0.00291549
-727.22772277	-0.00376415
-727.19471947	-0.00472226
-727.16171617	-0.00556647
-727.12871287	-0.00655790
-727.09570957	-0.00773803
-727.06270627	-0.00912430
-727.02970297	-0.01081586
-726.99669967	-0.01287937
-726.96369637	-0.01519492
-726.93069307	-0.01794798
-726.89768977	-0.02082182
-726.86468647	-0.02348145
-726.83168317	-0.02606324
-726.79867987	-0.02768523
-726.76567657	-0.02875389
-726.73267327	-0.02833265
-726.69966997	-0.02686547
-726.66666667	-0.02387096
-726.63366337	-0.01993179
-726.60066007	-0.01511520
-726.56765677	-0.00994629
-726.53465347	-0.00480259
-726.50165017	-0.00046696
-726.46864686	0.00312763
-726.43564356	0.00563171
-726.40264026	0.00704648
-726.36963696	0.00746519
-726.33663366	0.00726838
-726.30363036	0.00654170
-726.27062706	0.00563267
-726.23762376	0.00467797
-726.20462046	0.00375568
-726.17161716	0.00290463
-726.13861386	0.00219783
-726.10561056	0.00171645
-726.07260726	0.00143667
-726.03960396	0.00122708
-726.00660066	0.00128994
-725.97359736	0.00133995
-725.94059406	0.00156529
-725.90759076	0.00173008
-725.87458746	0.00219621
-725.84158416	0.00271225
-725.80858086	0.00364870
-725.77557756	0.00481748
-725.74257426	0.00633176
-725.70957096	0.00807088
-725.67656766	0.01009031
-725.64356436	0.01215073
-725.61056106	0.01455159
-725.57755776	0.01694216
-725.54455446	0.01946341
-725.51155116	0.02226233
-725.47854785	0.02533513
-725.44554455	0.02890689
-725.41254125	0.03290416
-725.37953795	0.03774705
-725.34653465	0.04313784
-725.31353135	0.04931098
-725.28052805	0.05621611
-725.24752475	0.06402513
-725.21452145	0.07246273
-725.18151815	0.08186616
-725.14851485	0.09184716
-725.11551155	0.10244136
-725.08250825	0.11325375
-725.04950495	0.12422952
-725.01650165	0.13512418
-724.98349835	0.14559642
-724.95049505	0.15577652
-724.91749175	0.16560513
-724.88448845	0.17527900
-724.85148515	0.18513986
-724.81848185	0.19524469
-724.78547855	0.20644340
-724.75247525	0.21891630
-724.71947195	0.23329261
-724.68646865	0.25049859
-724.65346535	0.27047121
-724.62046205	0.29423808
-724.58745875	0.32193414
-724.55445545	0.35383879
-724.52145215	0.38956545
-724.48844884	0.42855090
-724.45544554	0.46986100
-724.42244224	0.51220855
-724.38943894	0.55415041
-724.35643564	0.59321427
-724.32343234	0.62748452
-724.29042904	0.65423244
-724.25742574	0.67066871
-724.22442244	0.67452917
-724.19141914	0.66318102
-724.15841584	0.63512044
-724.12541254	0.58939004
-724.09240924	0.52642795
-724.05940594	0.44749443
-724.02640264	0.35522494
-723.99339934	0.25352981
-723.96039604	0.14617961
-723.92739274	0.03739600
-723.89438944	-0.06910240
-723.86138614	-0.17135805
-723.82838284	-0.26927899
-723.79537954	-0.36481724
-723.76237624	-0.46292046
-723.72937294	-0.57067733
-723.69636964	-0.69611958
-723.66336634	-0.84817931
-723.63036304	-1.03442040
-723.59735974	-1.25957235
-723.56435644	-1.52406374
-723.53135314	-1.82238062
-723.49834983	-2.14049691
-723.46534653	-2.45787303
-723.43234323	-2.74568188
-723.39933993	-2.97227782
-723.36633663	-3.10646345
-723.33333333	-3.12076590
-723.30033003	-2.99700173
-723.26732673	-2.72998449
-723.23432343	-2.32931172
-723.20132013	-1.81993143
-723.16831683	-1.24031770
-723.13531353	-0.63571722
-723.10231023	-0.05003447
-723.06930693	0.47898035
-723.03630363	0.92654316
-723.00330033	1.28085742
-722.97029703	1.54133371
-722.93729373	1.71541007
-722.90429043	1.81398571
-722.87128713	1.84745137
-722.83828383	1.82710662
-722.80528053	1.76447702
-722.77227723	1.67242932
-722.73927393	1.56326043
-722.70627063	1.44725667
-722.67326733	1.33121825
-722.64026403	1.21629989
-722.60726073	1.10103277
-722.57425743	0.98362151
-722.54125413	0.86343394
