# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-03T16:26:19
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-731.48514851	0.00040532
-731.45214521	0.00026606
-731.41914191	0.00030873
-731.38613861	0.00035174
-731.35313531	0.00032064
-731.32013201	0.00025739
-731.28712871	0.00028869
-731.25412541	0.00026124
-731.22112211	0.00028377
-731.18811881	0.00020181
-731.15511551	0.00026685
-731.12211221	0.00018711
-731.08910891	0.00021011
-731.05610561	0.00024456
-731.02310231	0.00018286
-730.99009901	0.00021817
-730.95709571	0.00023494
-730.92409241	0.00016752
-730.89108911	0.00015257
-730.85808581	0.00020332
-730.82508251	0.00017709
-730.79207921	0.00013026
-730.75907591	0.00026769
-730.72607261	0.00010917
-730.69306931	0.00025440
-730.66006601	0.00024160
-730.62706271	0.00020809
-730.59405941	0.00022251
-730.56105611	0.00035969
-730.52805281	0.00025649
-730.49504950	0.00019682
-730.46204620	0.00032729
-730.42904290	0.00032395
-730.39603960	0.00037828
-730.36303630	0.00031445
-730.33003300	0.00046211
-730.29702970	0.00038881
-730.26402640	0.00047724
-730.23102310	0.00048606
-730.19801980	0.00053812
-730.16501650	0.00049334
-730.13201320	0.00063178
-730.09900990	0.00053757
-730.06600660	0.00057976
-730.03300330	0.00071331
-730.00000000	0.00064309
-729.96699670	0.00069562
-729.93399340	0.00073110
-729.90099010	0.00073265
-729.86798680	0.00071387
-729.83498350	0.00069804
-729.80198020	0.00076005
-729.76897690	0.00062070
-729.73597360	0.00070164
-729.70297030	0.00058597
-729.66996700	0.00053077
-729.63696370	0.00049429
-729.60396040	0.00040958
-729.57095710	0.00032368
-729.53795380	0.00015892
-729.50495050	0.00001625
-729.47194719	-0.00000404
-729.43894389	-0.00028839
-729.40594059	-0.00043166
-729.37293729	-0.00052805
-729.33993399	-0.00074042
-729.30693069	-0.00089347
-729.27392739	-0.00101958
-729.24092409	-0.00123394
-729.20792079	-0.00134666
-729.17491749	-0.00145171
-729.14191419	-0.00160217
-729.10891089	-0.00173748
-729.07590759	-0.00170968
-729.04290429	-0.00177484
-729.00990099	-0.00190811
-728.97689769	-0.00184496
-728.94389439	-0.00190879
-728.91089109	-0.00189957
-728.87788779	-0.00180379
-728.84488449	-0.00179614
-728.81188119	-0.00167411
-728.77887789	-0.00149978
-728.74587459	-0.00134078
-728.71287129	-0.00104790
-728.67986799	-0.00080583
-728.64686469	-0.00052799
-728.61386139	-0.00013262
-728.58085809	0.00020541
-728.54785479	0.00062208
-728.51485149	0.00089363
-728.48184818	0.00118722
-728.44884488	0.00149463
-728.41584158	0.00171093
-728.38283828	0.00179920
-728.34983498	0.00192684
-728.31683168	0.00190954
-728.28382838	0.00193365
-728.25082508	0.00179469
-728.21782178	0.00155674
-728.18481848	0.00163434
-728.15181518	0.00134371
-728.11881188	0.00122053
-728.08580858	0.00105152
-728.05280528	0.00092858
-728.01980198	0.00080672
-727.98679868	0.00071580
-727.95379538	0.00064863
-727.92079208	0.00058132
-727.88778878	0.00049310
-727.85478548	0.00052163
-727.82178218	0.00051403
-727.78877888	0.00046186
-727.75577558	0.00054072
-727.72277228	0.00046108
-727.68976898	0.00055868
-727.65676568	0.00049578
-727.62376238	0.00051163
-727.59075908	0.00052640
-727.55775578	0.00047921
-727.52475248	0.00040386
-727.49174917	0.00051120
-727.45874587	0.00032480
-727.42574257	0.00037148
-727.39273927	0.00036469
-727.35973597	0.00035791
-727.32673267	0.00031602
-727.29372937	0.00031138
-727.26072607	0.00032024
-727.22772277	0.00029736
-727.19471947	0.00028600
-727.16171617	0.00031522
-727.12871287	0.00040631
-727.09570957	0.00033222
-727.06270627	0.00040720
-727.02970297	0.00049040
-726.99669967	0.00037678
-726.96369637	0.00047351
-726.93069307	0.00049115
-726.89768977	0.00039363
-726.86468647	0.00060912
-726.83168317	0.00044367
-726.79867987	0.00057053
-726.76567657	0.00040816
-726.73267327	0.00066356
-726.69966997	0.00041350
-726.66666667	0.00053332
-726.63366337	0.00044962
-726.60066007	0.00052916
-726.56765677	0.00050159
-726.53465347	0.00051299
-726.50165017	0.00057080
-726.46864686	0.00056779
-726.43564356	0.00052890
-726.40264026	0.00058931
-726.36963696	0.00050726
-726.33663366	0.00056987
-726.30363036	0.00054964
-726.27062706	0.00052736
-726.23762376	0.00057163
-726.20462046	0.00050538
-726.17161716	0.00046492
-726.13861386	0.00057716
-726.10561056	0.00044102
-726.07260726	0.00047334
-726.03960396	0.00049427
-726.00660066	0.00048885
-725.97359736	0.00047061
-725.94059406	0.00049759
-725.90759076	0.00043985
-725.87458746	0.00057987
-725.84158416	0.00046530
-725.80858086	0.00058625
-725.77557756	0.00064016
-725.74257426	0.00061621
-725.70957096	0.00059350
-725.67656766	0.00074977
-725.64356436	0.00076509
-725.61056106	0.00078650
-725.57755776	0.00079570
-725.54455446	0.00094927
-725.51155116	0.00093047
-725.47854785	0.00106010
-725.44554455	0.00107535
-725.41254125	0.00116623
-725.37953795	0.00125127
-725.34653465	0.00130027
-725.31353135	0.00141894
-725.28052805	0.00143239
-725.24752475	0.00157335
-725.21452145	0.00159198
-725.18151815	0.00165351
-725.14851485	0.00169109
-725.11551155	0.00169626
-725.08250825	0.00171483
-725.04950495	0.00160115
-725.01650165	0.00148722
-724.98349835	0.00139374
-724.95049505	0.00103244
-724.91749175	0.00081551
-724.88448845	0.00034535
-724.85148515	-0.00007988
-724.81848185	-0.00066734
-724.78547855	-0.00133639
-724.75247525	-0.00186789
-724.71947195	-0.00266609
-724.68646865	-0.00322083
-724.65346535	-0.00384860
-724.62046205	-0.00410307
-724.58745875	-0.00462238
-724.55445545	-0.00447098
-724.52145215	-0.00461045
-724.48844884	-0.00405333
-724.45544554	-0.00378385
-724.42244224	-0.00307791
-724.38943894	-0.00235994
-724.35643564	-0.00141997
