# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-11T13:29:57
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-732.47524752	0.00086319
-732.44224422	0.00097699
-732.40924092	0.00102865
-732.37623762	0.00118174
-732.34323432	0.00123523
-732.31023102	0.00134037
-732.27722772	0.00137320
-732.24422442	0.00148604
-732.21122112	0.00164566
-732.17821782	0.00172993
-732.14521452	0.00180313
-732.11221122	0.00190711
-732.07920792	0.00191134
-732.04620462	0.00211684
-732.01320132	0.00194286
-731.98019802	0.00192568
-731.94719472	0.00179727
-731.91419142	0.00149387
-731.88118812	0.00100275
-731.84818482	0.00046691
-731.81518152	-0.00036635
-731.78217822	-0.00133009
-731.74917492	-0.00252987
-731.71617162	-0.00376318
-731.68316832	-0.00497621
-731.65016502	-0.00603237
-731.61716172	-0.00703578
-731.58415842	-0.00754984
-731.55115512	-0.00779323
-731.51815182	-0.00751909
-731.48514851	-0.00688536
-731.45214521	-0.00591627
-731.41914191	-0.00472568
-731.38613861	-0.00323431
-731.35313531	-0.00193113
-731.32013201	-0.00064240
-731.28712871	0.00049917
-731.25412541	0.00138650
-731.22112211	0.00197167
-731.18811881	0.00256943
-731.15511551	0.00274943
-731.12211221	0.00287669
-731.08910891	0.00297320
-731.05610561	0.00278343
-731.02310231	0.00267100
-730.99009901	0.00251476
-730.95709571	0.00212610
-730.92409241	0.00207877
-730.89108911	0.00185871
-730.85808581	0.00165191
-730.82508251	0.00160843
-730.79207921	0.00143330
-730.75907591	0.00121373
-730.72607261	0.00114336
-730.69306931	0.00100309
-730.66006601	0.00086902
-730.62706271	0.00089378
-730.59405941	0.00083000
-730.56105611	0.00073778
-730.52805281	0.00076495
-730.49504950	0.00058405
-730.46204620	0.00059183
-730.42904290	0.00057355
-730.39603960	0.00048196
-730.36303630	0.00034723
-730.33003300	0.00021069
-730.29702970	0.00025976
-730.26402640	0.00004013
-730.23102310	0.00005818
-730.19801980	-0.00003602
-730.16501650	-0.00009105
-730.13201320	-0.00009454
-730.09900990	-0.00019578
-730.06600660	0.00002514
-730.03300330	-0.00005212
-730.00000000	0.00001927
-729.96699670	0.00011185
-729.93399340	0.00022264
-729.90099010	0.00015206
-729.86798680	0.00025682
-729.83498350	0.00016776
-729.80198020	0.00014472
-729.76897690	0.00018300
-729.73597360	0.00019613
-729.70297030	0.00004946
-729.66996700	0.00011512
-729.63696370	-0.00004492
-729.60396040	-0.00001621
-729.57095710	-0.00004899
-729.53795380	-0.00009370
-729.50495050	-0.00002045
-729.47194719	0.00008057
-729.43894389	0.00006796
-729.40594059	0.00017752
-729.37293729	0.00029991
-729.33993399	0.00035788
-729.30693069	0.00037286
-729.27392739	0.00040432
-729.24092409	0.00036012
-729.20792079	0.00019390
-729.17491749	0.00012486
-729.14191419	-0.00021652
-729.10891089	-0.00051248
-729.07590759	-0.00073217
-729.04290429	-0.00123234
-729.00990099	-0.00165251
-728.97689769	-0.00206591
-728.94389439	-0.00245104
-728.91089109	-0.00284960
-728.87788779	-0.00317216
-728.84488449	-0.00333429
-728.81188119	-0.00356133
-728.77887789	-0.00374278
-728.74587459	-0.00379142
-728.71287129	-0.00392673
-728.67986799	-0.00418500
-728.64686469	-0.00445532
