# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-06T13:07:04
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-698.38283828	-0.01337545
-698.34983498	-0.01763937
-698.31683168	-0.01950286
-698.28382838	-0.01910870
-698.25082508	-0.01648452
-698.21782178	-0.01264878
-698.18481848	-0.00819116
-698.15181518	-0.00382203
-698.11881188	-0.00037275
-698.08580858	0.00199585
-698.05280528	0.00343331
-698.01980198	0.00382798
-697.98679868	0.00337094
-697.95379538	0.00227241
-697.92079208	0.00013916
-697.88778878	-0.00268770
-697.85478548	-0.00558947
-697.82178218	-0.00854152
-697.78877888	-0.01086178
-697.75577558	-0.01197298
-697.72277228	-0.01165925
-697.68976898	-0.00993046
-697.65676568	-0.00667042
-697.62376238	-0.00236550
-697.59075908	0.00230788
-697.55775578	0.00694465
-697.52475248	0.01089933
-697.49174917	0.01347124
-697.45874587	0.01428031
-697.42574257	0.01364563
-697.39273927	0.01147155
-697.35973597	0.00838084
-697.32673267	0.00481512
-697.29372937	0.00115691
-697.26072607	-0.00208563
-697.22772277	-0.00480623
-697.19471947	-0.00671362
-697.16171617	-0.00767754
-697.12871287	-0.00783956
-697.09570957	-0.00697537
-697.06270627	-0.00503245
-697.02970297	-0.00220929
-696.99669967	0.00155483
-696.96369637	0.00587010
-696.93069307	0.01056723
-696.89768977	0.01513110
-696.86468647	0.01885371
-696.83168317	0.02136239
-696.79867987	0.02215977
-696.76567657	0.02097781
-696.73267327	0.01777633
-696.69966997	0.01282283
-696.66666667	0.00646080
-696.63366337	-0.00068276
-696.60066007	-0.00795517
-696.56765677	-0.01443940
-696.53465347	-0.01913168
-696.50165017	-0.02161435
-696.46864686	-0.02143036
-696.43564356	-0.01858772
-696.40264026	-0.01356109
-696.36963696	-0.00701396
-696.33663366	0.00020657
-696.30363036	0.00693994
-696.27062706	0.01229896
-696.23762376	0.01548081
-696.20462046	0.01604319
-696.17161716	0.01394338
-696.13861386	0.00962903
-696.10561056	0.00391306
-696.07260726	-0.00215781
-696.03960396	-0.00798909
-696.00660066	-0.01258807
-695.97359736	-0.01563411
-695.94059406	-0.01755735
-695.90759076	-0.01803769
-695.87458746	-0.01742469
-695.84158416	-0.01624116
-695.80858086	-0.01397917
-695.77557756	-0.01099289
-695.74257426	-0.00738684
-695.70957096	-0.00329521
-695.67656766	0.00102853
-695.64356436	0.00492333
-695.61056106	0.00816123
-695.57755776	0.01011525
-695.54455446	0.01061289
-695.51155116	0.00980451
-695.47854785	0.00805972
-695.44554455	0.00577842
-695.41254125	0.00401580
-695.37953795	0.00335285
-695.34653465	0.00394167
-695.31353135	0.00618088
-695.28052805	0.00945078
-695.24752475	0.01318996
-695.21452145	0.01658029
-695.18151815	0.01880072
-695.14851485	0.01925652
-695.11551155	0.01750728
-695.08250825	0.01393602
-695.04950495	0.00861367
-695.01650165	0.00211297
-694.98349835	-0.00486020
-694.95049505	-0.01162022
-694.91749175	-0.01792866
-694.88448845	-0.02315970
-694.85148515	-0.02690293
-694.81848185	-0.02892909
-694.78547855	-0.02894010
-694.75247525	-0.02661481
-694.71947195	-0.02224441
-694.68646865	-0.01644627
-694.65346535	-0.01019517
-694.62046205	-0.00446872
-694.58745875	0.00006944
-694.55445545	0.00234602
-694.52145215	0.00246786
-694.48844884	0.00076822
-694.45544554	-0.00241509
-694.42244224	-0.00572934
-694.38943894	-0.00872620
-694.35643564	-0.01083934
-694.32343234	-0.01173198
-694.29042904	-0.01129871
-694.25742574	-0.00991308
-694.22442244	-0.00763248
-694.19141914	-0.00478344
-694.15841584	-0.00151582
-694.12541254	0.00181959
-694.09240924	0.00554557
-694.05940594	0.00937240
-694.02640264	0.01290607
-693.99339934	0.01659527
-693.96039604	0.01971389
-693.92739274	0.02250938
-693.89438944	0.02443557
-693.86138614	0.02548770
-693.82838284	0.02558841
-693.79537954	0.02438217
-693.76237624	0.02240258
-693.72937294	0.01965412
-693.69636964	0.01655454
-693.66336634	0.01359446
-693.63036304	0.01091840
-693.59735974	0.00907826
-693.56435644	0.00807169
-693.53135314	0.00806159
-693.49834983	0.00883996
-693.46534653	0.01004105
-693.43234323	0.01174679
-693.39933993	0.01324847
-693.36633663	0.01423681
-693.33333333	0.01448751
-693.30033003	0.01349467
-693.26732673	0.01097993
-693.23432343	0.00751854
-693.20132013	0.00334448
-693.16831683	-0.00110805
-693.13531353	-0.00509594
-693.10231023	-0.00772770
-693.06930693	-0.00911977
-693.03630363	-0.00865629
-693.00330033	-0.00648601
-692.97029703	-0.00339108
-692.93729373	0.00081177
-692.90429043	0.00500022
-692.87128713	0.00875271
-692.83828383	0.01189597
-692.80528053	0.01349982
-692.77227723	0.01403250
-692.73927393	0.01325498
-692.70627063	0.01149594
-692.67326733	0.00908405
-692.64026403	0.00617748
-692.60726073	0.00329084
-692.57425743	0.00031205
-692.54125413	-0.00245387
-692.50825083	-0.00467500
-692.47524752	-0.00688869
-692.44224422	-0.00848092
-692.40924092	-0.00976989
-692.37623762	-0.01100427
-692.34323432	-0.01164162
-692.31023102	-0.01198952
-692.27722772	-0.01173015
-692.24422442	-0.01063717
-692.21122112	-0.00883896
-692.17821782	-0.00631543
-692.14521452	-0.00298277
-692.11221122	0.00064719
-692.07920792	0.00471500
-692.04620462	0.00884956
-692.01320132	0.01286290
-691.98019802	0.01645109
-691.94719472	0.01927577
-691.91419142	0.02146913
-691.88118812	0.02215995
-691.84818482	0.02167130
-691.81518152	0.02017362
-691.78217822	0.01739710
-691.74917492	0.01381286
-691.71617162	0.00968101
-691.68316832	0.00512803
-691.65016502	0.00072103
-691.61716172	-0.00344712
-691.58415842	-0.00696066
-691.55115512	-0.00944606
-691.51815182	-0.01064399
-691.48514851	-0.01048534
-691.45214521	-0.00945097
-691.41914191	-0.00780536
-691.38613861	-0.00547412
-691.35313531	-0.00324467
-691.32013201	-0.00098157
-691.28712871	0.00126533
-691.25412541	0.00341264
-691.22112211	0.00585287
-691.18811881	0.00850187
-691.15511551	0.01132845
-691.12211221	0.01425617
-691.08910891	0.01669915
-691.05610561	0.01841109
-691.02310231	0.01865979
-690.99009901	0.01718291
-690.95709571	0.01420076
-690.92409241	0.00950018
-690.89108911	0.00369537
-690.85808581	-0.00278105
-690.82508251	-0.00904563
-690.79207921	-0.01434152
-690.75907591	-0.01851391
-690.72607261	-0.02088866
-690.69306931	-0.02170321
-690.66006601	-0.02160219
-690.62706271	-0.02043810
-690.59405941	-0.01929728
-690.56105611	-0.01829997
-690.52805281	-0.01755726
-690.49504950	-0.01717248
-690.46204620	-0.01668299
-690.42904290	-0.01576276
-690.39603960	-0.01418509
-690.36303630	-0.01166585
-690.33003300	-0.00809124
-690.29702970	-0.00392268
-690.26402640	0.00073820
-690.23102310	0.00529228
-690.19801980	0.00913063
-690.16501650	0.01132239
-690.13201320	0.01204725
-690.09900990	0.01091311
-690.06600660	0.00820810
-690.03300330	0.00455851
-690.00000000	0.00053367
-689.96699670	-0.00329497
-689.93399340	-0.00622377
-689.90099010	-0.00814379
-689.86798680	-0.00879795
-689.83498350	-0.00852358
-689.80198020	-0.00747088
-689.76897690	-0.00574858
-689.73597360	-0.00401834
-689.70297030	-0.00249666
-689.66996700	-0.00126937
-689.63696370	-0.00066349
-689.60396040	-0.00077091
-689.57095710	-0.00138794
-689.53795380	-0.00238098
-689.50495050	-0.00379563
-689.47194719	-0.00523266
-689.43894389	-0.00626988
-689.40594059	-0.00652942
-689.37293729	-0.00617113
-689.33993399	-0.00494044
-689.30693069	-0.00300296
-689.27392739	-0.00126545
-689.24092409	0.00006990
-689.20792079	0.00029442
-689.17491749	-0.00058949
-689.14191419	-0.00276318
-689.10891089	-0.00533867
-689.07590759	-0.00830677
-689.04290429	-0.01092728
-689.00990099	-0.01274879
-688.97689769	-0.01342603
-688.94389439	-0.01344330
-688.91089109	-0.01284070
-688.87788779	-0.01208814
-688.84488449	-0.01145855
-688.81188119	-0.01133030
-688.77887789	-0.01154430
-688.74587459	-0.01216219
-688.71287129	-0.01240395
-688.67986799	-0.01217624
-688.64686469	-0.01107109
-688.61386139	-0.00881467
-688.58085809	-0.00526943
-688.54785479	-0.00078053
-688.51485149	0.00463113
-688.48184818	0.01064193
-688.44884488	0.01650672
-688.41584158	0.02209676
-688.38283828	0.02665877
-688.34983498	0.02949674
-688.31683168	0.03057064
-688.28382838	0.02944516
-688.25082508	0.02643371
-688.21782178	0.02204957
-688.18481848	0.01670869
-688.15181518	0.01128660
-688.11881188	0.00631437
-688.08580858	0.00232437
-688.05280528	-0.00045257
-688.01980198	-0.00179983
-687.98679868	-0.00211158
-687.95379538	-0.00114838
-687.92079208	0.00033898
-687.88778878	0.00240051
-687.85478548	0.00489212
-687.82178218	0.00713576
-687.78877888	0.00936999
-687.75577558	0.01147119
-687.72277228	0.01344384
-687.68976898	0.01511931
-687.65676568	0.01673842
-687.62376238	0.01774861
-687.59075908	0.01817742
-687.55775578	0.01814347
-687.52475248	0.01701489
-687.49174917	0.01515011
-687.45874587	0.01258144
-687.42574257	0.00938916
-687.39273927	0.00575922
-687.35973597	0.00177155
-687.32673267	-0.00227053
-687.29372937	-0.00646093
-687.26072607	-0.01035879
-687.22772277	-0.01347832
-687.19471947	-0.01581739
-687.16171617	-0.01685308
-687.12871287	-0.01630457
-687.09570957	-0.01455481
-687.06270627	-0.01184634
-687.02970297	-0.00875302
-686.99669967	-0.00565489
-686.96369637	-0.00336769
-686.93069307	-0.00194118
-686.89768977	-0.00184216
-686.86468647	-0.00272194
-686.83168317	-0.00466118
-686.79867987	-0.00713597
-686.76567657	-0.00947195
-686.73267327	-0.01159747
-686.69966997	-0.01287190
-686.66666667	-0.01311455
-686.63366337	-0.01236066
-686.60066007	-0.01046118
-686.56765677	-0.00804943
-686.53465347	-0.00513321
-686.50165017	-0.00243695
-686.46864686	-0.00028979
-686.43564356	0.00073905
-686.40264026	0.00081489
-686.36963696	-0.00068504
-686.33663366	-0.00301801
-686.30363036	-0.00590467
-686.27062706	-0.00872980
-686.23762376	-0.01081885
-686.20462046	-0.01188039
-686.17161716	-0.01121974
-686.13861386	-0.00922124
-686.10561056	-0.00618542
-686.07260726	-0.00216749
-686.03960396	0.00219290
-686.00660066	0.00601888
-685.97359736	0.00942287
-685.94059406	0.01167354
-685.90759076	0.01278537
-685.87458746	0.01252526
-685.84158416	0.01120254
-685.80858086	0.00919036
-685.77557756	0.00675641
-685.74257426	0.00448365
-685.70957096	0.00238482
-685.67656766	0.00095212
-685.64356436	-0.00013821
-685.61056106	-0.00082697
-685.57755776	-0.00120686
-685.54455446	-0.00147496
-685.51155116	-0.00146505
-685.47854785	-0.00140066
-685.44554455	-0.00136443
-685.41254125	-0.00141095
-685.37953795	-0.00167593
-685.34653465	-0.00251604
-685.31353135	-0.00359815
-685.28052805	-0.00531600
-685.24752475	-0.00731549
-685.21452145	-0.00909835
-685.18151815	-0.01088567
-685.14851485	-0.01243084
-685.11551155	-0.01337058
-685.08250825	-0.01391343
-685.04950495	-0.01407535
-685.01650165	-0.01330510
-684.98349835	-0.01182327
-684.95049505	-0.00961494
-684.91749175	-0.00623642
-684.88448845	-0.00208048
-684.85148515	0.00255023
-684.81848185	0.00734701
-684.78547855	0.01172861
-684.75247525	0.01518316
-684.71947195	0.01738780
-684.68646865	0.01790931
-684.65346535	0.01704298
-684.62046205	0.01472366
-684.58745875	0.01135529
-684.55445545	0.00748596
-684.52145215	0.00338779
-684.48844884	-0.00050285
-684.45544554	-0.00375520
-684.42244224	-0.00602487
-684.38943894	-0.00725317
-684.35643564	-0.00711326
-684.32343234	-0.00565414
-684.29042904	-0.00322406
-684.25742574	0.00040666
-684.22442244	0.00423710
-684.19141914	0.00799322
-684.15841584	0.01128871
-684.12541254	0.01352322
-684.09240924	0.01441467
-684.05940594	0.01402859
-684.02640264	0.01219407
-683.99339934	0.00938330
-683.96039604	0.00603705
-683.92739274	0.00248379
-683.89438944	-0.00063633
-683.86138614	-0.00329960
-683.82838284	-0.00517852
-683.79537954	-0.00649037
-683.76237624	-0.00742904
-683.72937294	-0.00815166
-683.69636964	-0.00892855
-683.66336634	-0.00947498
-683.63036304	-0.00996737
-683.59735974	-0.01020896
-683.56435644	-0.00998251
-683.53135314	-0.00947672
-683.49834983	-0.00864394
-683.46534653	-0.00773514
-683.43234323	-0.00709519
-683.39933993	-0.00678402
-683.36633663	-0.00707222
-683.33333333	-0.00778321
-683.30033003	-0.00903795
-683.26732673	-0.01041663
-683.23432343	-0.01186053
-683.20132013	-0.01272023
-683.16831683	-0.01310555
-683.13531353	-0.01261804
-683.10231023	-0.01134833
-683.06930693	-0.00940195
-683.03630363	-0.00693736
-683.00330033	-0.00421301
-682.97029703	-0.00127954
-682.93729373	0.00140741
-682.90429043	0.00408172
-682.87128713	0.00634228
-682.83828383	0.00827732
-682.80528053	0.00962745
-682.77227723	0.01044842
-682.73927393	0.01046394
-682.70627063	0.01013192
-682.67326733	0.00927957
-682.64026403	0.00863508
-682.60726073	0.00798714
-682.57425743	0.00782933
-682.54125413	0.00833563
-682.50825083	0.00959272
-682.47524752	0.01156270
-682.44224422	0.01434294
-682.40924092	0.01742665
-682.37623762	0.02101634
-682.34323432	0.02401027
-682.31023102	0.02642700
-682.27722772	0.02786516
-682.24422442	0.02812509
-682.21122112	0.02762806
-682.17821782	0.02672304
-682.14521452	0.02561212
-682.11221122	0.02503503
-682.07920792	0.02482934
-682.04620462	0.02531962
-682.01320132	0.02650561
-681.98019802	0.02794138
-681.94719472	0.02974712
-681.91419142	0.03168828
-681.88118812	0.03355096
-681.84818482	0.03499218
-681.81518152	0.03564906
-681.78217822	0.03540713
-681.74917492	0.03421341
-681.71617162	0.03188273
-681.68316832	0.02861195
-681.65016502	0.02469911
-681.61716172	0.02023869
-681.58415842	0.01586718
-681.55115512	0.01174953
-681.51815182	0.00836588
-681.48514851	0.00586175
-681.45214521	0.00439701
-681.41914191	0.00429042
-681.38613861	0.00491998
-681.35313531	0.00631388
-681.32013201	0.00793979
-681.28712871	0.00959942
-681.25412541	0.01095039
-681.22112211	0.01150993
