Time_ps,Pulse
50.0244140625,NaN
50.0732421875,NaN
50.1220703125,NaN
50.1708984375,NaN
50.2197265625,NaN
50.2685546875,NaN
50.3173828125,NaN
50.3662109375,NaN
50.4150390625,NaN
50.4638671875,NaN
50.5126953125,NaN
50.5615234375,NaN
50.6103515625,NaN
50.6591796875,NaN
50.7080078125,NaN
50.7568359375,NaN
50.8056640625,NaN
50.8544921875,NaN
50.9033203125,NaN
50.9521484375,NaN
51.0009765625,-119.545646824324
51.0498046875,-122.700351800306
51.0986328125,-119.001772591536
51.1474609375,-121.324946489613
51.1962890625,-122.128252717226
51.2451171875,-121.604274140304
51.2939453125,-118.905952931957
51.3427734375,-119.154784064435
51.3916015625,-122.287169937825
51.4404296875,-121.815789290613
51.4892578125,-123.972054389695
51.5380859375,-121.737268323353
51.5869140625,-119.786777365289
51.6357421875,-122.188657181933
51.6845703125,-123.160049146765
51.7333984375,-122.503909609669
51.7822265625,-122.844326442941
51.8310546875,-120.911959241083
51.8798828125,-122.078791171779
51.9287109375,-121.97900725619
51.9775390625,-123.698856310467
52.0263671875,-121.200550068681
52.0751953125,-123.432893417528
52.1240234375,-121.813737364393
52.1728515625,-123.408203256298
52.2216796875,-122.910028851277
52.2705078125,-122.677854402249
52.3193359375,-123.366601159565
52.3681640625,-121.647998839225
52.4169921875,-126.455613389991
52.4658203125,-123.934036868892
52.5146484375,-126.595529876916
52.5634765625,-125.172557515943
52.6123046875,-125.929354709224
52.6611328125,-123.811119052419
52.7099609375,-122.86279034941
52.7587890625,-125.033938341999
52.8076171875,-123.911646251399
52.8564453125,-125.552187462972
52.9052734375,-124.674121387805
52.9541015625,-129.052317692466
53.0029296875,-127.382094496924
53.0517578125,-129.697868939031
53.1005859375,-127.482374078121
53.1494140625,-129.831261970246
53.1982421875,-129.429267070431
53.2470703125,-128.84684187949
53.2958984375,-130.450590090954
53.3447265625,-131.577354553202
53.3935546875,-130.374349433583
53.4423828125,-126.598401937324
53.4912109375,-133.344799247393
53.5400390625,-131.443369465004
53.5888671875,-132.787016010708
53.6376953125,-131.589885426326
53.6865234375,-128.747407056366
53.7353515625,-130.987693288165
53.7841796875,-126.050822126827
53.8330078125,-131.059915355519
53.8818359375,-127.44304497619
53.9306640625,-125.595084487352
53.9794921875,-124.286251999808
54.0283203125,-124.788039938412
54.0771484375,-125.160572362724
54.1259765625,-119.857234102224
54.1748046875,-114.683564534887
54.2236328125,-120.378550308801
54.2724609375,-117.309187877066
54.3212890625,-114.967182378943
54.3701171875,-111.925816668273
54.4189453125,-117.050205307906
54.4677734375,-115.463437459972
54.5166015625,-116.050541612887
54.5654296875,-118.043907620015
54.6142578125,-122.655424704237
54.6630859375,-122.180170709289
54.7119140625,-125.979704320876
54.7607421875,-128.471714265721
54.8095703125,-128.715298375441
54.8583984375,-127.313145766419
54.9072265625,-133.505471487686
54.9560546875,-137.552989269257
55.0048828125,-139.274663494153
55.0537109375,-138.796545791435
55.1025390625,-143.458246257727
55.1513671875,-145.142205835664
55.2001953125,-144.875077611614
55.2490234375,-145.852385255731
55.2978515625,-151.198046183215
55.3466796875,-152.581128128458
55.3955078125,-149.521311494396
55.4443359375,-148.406680012234
55.4931640625,-146.943493609113
55.5419921875,-148.150130914948
55.5908203125,-140.416280717498
55.6396484375,-134.070088803332
55.6884765625,-126.960939548568
55.7373046875,-125.21031410421
55.7861328125,-112.799736728182
55.8349609375,-106.417570120055
55.8837890625,-87.7814341395607
55.9326171875,-80.6890676365026
55.9814453125,-58.6214606260564
56.0302734375,-49.2528173082415
56.0791015625,-32.8040353567736
56.1279296875,-21.7516430869536
56.1767578125,-13.7217220832892
56.2255859375,-10.1731464405131
56.2744140625,-5.44891004817158
56.3232421875,-5.93289700437212
56.3720703125,-5.82834877927663
56.4208984375,-5.60651030295547
56.4697265625,-16.5162274771428
56.5185546875,-17.4465478451046
56.5673828125,-27.1439652877462
56.6162109375,-34.6670845858069
56.6650390625,-43.2078150155801
56.7138671875,-48.9379487110675
56.7626953125,-55.9353893878811
56.8115234375,-64.3776947684383
56.8603515625,-70.0743235866829
56.9091796875,-76.4649136500614
56.9580078125,-86.9045965743577
57.0068359375,-88.4566394418834
57.0556640625,-95.0007543369051
57.1044921875,-96.3504323756267
57.1533203125,-102.008778382953
57.2021484375,-105.489354402998
57.2509765625,-116.119456294457
57.2998046875,-117.484570924524
57.3486328125,-118.146632448
57.3974609375,-118.17052444344
57.4462890625,-122.433272999917
57.4951171875,-125.133097732487
57.5439453125,-131.793201773384
57.5927734375,-129.033912049351
57.6416015625,-130.895123265798
57.6904296875,-134.281028313819
57.7392578125,-136.964799049211
57.7880859375,-131.974672421752
57.8369140625,-135.263128713448
57.8857421875,-135.775079876653
57.9345703125,-131.698593393796
57.9833984375,-132.440367942906
58.0322265625,-133.036652638917
58.0810546875,-132.939387969458
58.1298828125,-133.548160797644
58.1787109375,-127.77634759216
58.2275390625,-131.112638376703
58.2763671875,-131.223448189648
58.3251953125,-125.377856719194
58.3740234375,-131.085764892972
58.4228515625,-129.061904942118
58.4716796875,-127.654469025281
58.5205078125,-125.724777633401
58.5693359375,-128.292038938829
58.6181640625,-131.798560305795
58.6669921875,-132.95904129002
58.7158203125,-128.51967275931
58.7646484375,-130.904891048717
58.8134765625,-130.250142322635
58.8623046875,-127.65951146873
58.9111328125,-127.45220317586
58.9599609375,-128.327253593898
59.0087890625,-128.044619618643
59.0576171875,-130.347732110547
59.1064453125,-129.626290183173
59.1552734375,-131.873765961209
59.2041015625,-132.515732267356
59.2529296875,-130.102326134801
59.3017578125,-131.113566954792
59.3505859375,-134.635374598343
59.3994140625,-136.814539017915
59.4482421875,-134.72395702321
59.4970703125,-139.189309333953
59.5458984375,-141.702155203222
59.5947265625,-139.612778685626
59.6435546875,-143.532473519233
59.6923828125,-145.034899379311
59.7412109375,-147.838093029492
59.7900390625,-149.924268315727
59.8388671875,-145.637879803725
59.8876953125,-147.302682827135
59.9365234375,-149.70486103042
59.9853515625,-150.874281818964
60.0341796875,-149.357265053657
60.0830078125,-155.281900142211
60.1318359375,-156.826871876137
60.1806640625,-164.462253185722
60.2294921875,-156.582298875122
60.2783203125,-165.216822112022
60.3271484375,-165.037154226676
60.3759765625,-174.044629435818
60.4248046875,-167.527235569476
60.4736328125,-175.276063473197
60.5224609375,-179.999389113313
60.5712890625,-183.432292329633
60.6201171875,-190.118088519797
60.6689453125,-192.423512953215
60.7177734375,-193.093516600133
60.7666015625,-194.883665190095
60.8154296875,-200.803255019829
60.8642578125,-204.694126601518
60.9130859375,-209.136140682311
60.9619140625,-213.99818951501
61.0107421875,-214.630595652324
61.0595703125,-225.368694059823
61.1083984375,-234.158694992939
61.1572265625,-242.177500728623
61.2060546875,-245.131310608079
