Time_ps,Pulse
61.3037109375,-272.16652317302
61.3525390625,-288.664976896134
61.4013671875,-295.737576391164
61.4501953125,-302.975141792148
61.4990234375,-309.866031863624
61.5478515625,-319.230354467957
61.5966796875,-326.802664887051
61.6455078125,-340.610144877875
61.6943359375,-352.844293693853
61.7431640625,-363.493417839756
61.7919921875,-369.309624501384
61.8408203125,-389.421688933483
61.8896484375,-399.983766952697
61.9384765625,-419.507860711176
61.9873046875,-425.182167121825
62.0361328125,-437.672546725001
62.0849609375,-452.511131605655
62.1337890625,-467.881927016591
62.1826171875,-482.024456020374
62.2314453125,-503.510801320382
62.2802734375,-513.665619554192
62.3291015625,-532.741918011972
62.3779296875,-548.63955865591
62.4267578125,-567.361701333042
62.4755859375,-588.355380894369
62.5244140625,-601.499039315085
62.5732421875,-621.17198650728
62.6220703125,-630.161211288903
62.6708984375,-654.476121919812
62.7197265625,-671.566372831008
62.7685546875,-682.85048765325
62.8173828125,-709.342268470057
62.8662109375,-718.290722422454
62.9150390625,-742.193093497106
62.9638671875,-749.225909103493
63.0126953125,-777.598045851276
63.0615234375,-782.805898693487
63.1103515625,-796.422462411096
63.1591796875,-811.572587550525
63.2080078125,-823.682783561553
63.2568359375,-827.743476912632
63.3056640625,-833.604368787708
63.3544921875,-838.53460351757
63.4033203125,-837.479403170798
63.4521484375,-834.979286090406
63.5009765625,-834.648584780869
63.5498046875,-820.983557704217
63.5986328125,-813.260981315182
63.6474609375,-793.536156843372
63.6962890625,-773.16471608671
63.7451171875,-747.919395675239
63.7939453125,-709.299052268158
63.8427734375,-670.013221457581
63.8916015625,-617.43010900089
63.9404296875,-556.202248727117
63.9892578125,-474.534860559516
64.0380859375,-392.53687882111
64.0869140625,-286.310068027085
64.1357421875,-167.199643702226
64.1845703125,-24.9624037468638
64.2333984375,145.859405810855
64.2822265625,331.322007696652
64.3310546875,543.023442795278
64.3798828125,779.714219285613
64.4287109375,1040.47760534449
64.4775390625,1314.44369606952
64.5263671875,1604.67869897302
64.5751953125,1891.64626993288
64.6240234375,2162.26507248116
64.6728515625,2396.69493812882
64.7216796875,2593.70861113468
64.7705078125,2741.94590482543
64.8193359375,2814.65282309595
64.8681640625,2825.00794036738
64.9169921875,2779.79797876217
64.9658203125,2679.03932181541
65.0146484375,2534.62121593365
65.0634765625,2353.90144948395
65.1123046875,2151.43397461054
65.1611328125,1942.82991395648
65.2099609375,1730.5133477034
65.2587890625,1518.92963727583
65.3076171875,1311.6721797705
65.3564453125,1115.42276930367
65.4052734375,931.165724888044
65.4541015625,752.071195140492
65.5029296875,582.036170854663
65.5517578125,429.423029240249
65.6005859375,290.841974185417
65.6494140625,160.30032913272
65.6982421875,40.9543194921568
65.7470703125,-75.4404285329488
65.7958984375,-176.430171854891
65.8447265625,-268.407851190375
65.8935546875,-352.193381414538
65.9423828125,-419.68830382992
65.9912109375,-480.544770813703
66.0400390625,-529.510097662947
66.0888671875,-577.776651438594
66.1376953125,-610.610909152993
66.1865234375,-633.174379296884
66.2353515625,-651.593726727003
66.2841796875,-665.556402829876
66.3330078125,-665.459611879444
66.3818359375,-663.612134605792
66.4306640625,-661.343324570218
66.4794921875,-641.681291728749
66.5283203125,-621.831358839095
66.5771484375,-595.844533428741
66.6259765625,-562.054266435702
66.6748046875,-523.612130767394
66.7236328125,-491.08755029302
66.7724609375,-453.671423915459
66.8212890625,-419.976532158113
66.8701171875,-392.202073742437
66.9189453125,-367.79144516441
66.9677734375,-347.73179594789
67.0166015625,-332.825374214462
67.0654296875,-321.054020612446
67.1142578125,-307.368695671637
67.1630859375,-301.326066147952
67.2119140625,-289.638930183782
67.2607421875,-279.058795136261
67.3095703125,-277.648465037569
67.3583984375,-267.690570436985
67.4072265625,-259.360209724532
67.4560546875,-251.911819865793
67.5048828125,-243.543950016926
67.5537109375,-232.189923496846
67.6025390625,-225.790955780572
67.6513671875,-213.540156328127
67.7001953125,-206.916086150082
67.7490234375,-198.217169587841
67.7978515625,-181.487115154803
67.8466796875,-176.019824324449
67.8955078125,-172.137446968389
67.9443359375,-173.205612739323
67.9931640625,-167.145779849659
68.0419921875,-177.619670268623
68.0908203125,-181.327956920867
68.1396484375,-188.585447947464
68.1884765625,-197.506838795934
68.2373046875,-197.674015891108
68.2861328125,-200.485504883017
68.3349609375,-196.89477493645
68.3837890625,-193.064125460155
68.4326171875,-189.591871783962
68.4814453125,-187.114369540249
68.5302734375,-174.36302805543
68.5791015625,-168.565777579526
68.6279296875,-168.811581352027
68.6767578125,-164.866366353867
68.7255859375,-165.411961709784
68.7744140625,-171.366627729249
68.8232421875,-169.788316209157
68.8720703125,-177.964493330671
68.9208984375,-179.877348489934
68.9697265625,-178.723271155437
69.0185546875,-174.73591047076
69.0673828125,-171.313123119698
69.1162109375,-168.885016712229
69.1650390625,-162.58296414673
69.2138671875,-156.424194686776
69.2626953125,-151.450939492561
69.3115234375,-158.415648535281
69.3603515625,-157.606233596904
69.4091796875,-163.680682607429
69.4580078125,-165.840303781517
69.5068359375,-172.278234110466
69.5556640625,-170.658765342023
69.6044921875,-175.073358493646
69.6533203125,-175.97867838112
69.7021484375,-185.082389781259
69.7509765625,-194.355735226413
69.7998046875,-201.259025473453
69.8486328125,-204.729482424718
69.8974609375,-210.085575144247
69.9462890625,-211.884725006325
69.9951171875,-220.159753105904
70.0439453125,-222.093301908282
70.0927734375,-221.227610116005
70.1416015625,-218.403017871242
70.1904296875,-218.131492182829
70.2392578125,-204.597083949008
70.2880859375,-205.331701356577
70.3369140625,-203.652267106421
70.3857421875,-191.966520459037
70.4345703125,-188.781841692605
70.4833984375,-181.79379489486
70.5322265625,-172.759531454335
70.5810546875,-159.698715613237
70.6298828125,-152.80733462989
70.6787109375,-147.380377808092
70.7275390625,-143.211754578706
70.7763671875,-141.644286358583
70.8251953125,-133.784936835829
70.8740234375,-137.314161882197
70.9228515625,-135.552179955942
70.9716796875,-138.235487475051
71.0205078125,-144.00724341037
71.0693359375,-146.13544098146
71.1181640625,-146.167332946841
71.1669921875,-152.109241882959
71.2158203125,-156.7168200169
71.2646484375,-159.446619024976
71.3134765625,-162.429672017273
71.3623046875,-168.574842147543
71.4111328125,-172.369408758185
71.4599609375,-173.758457600847
71.5087890625,-182.338676362624
71.5576171875,-190.193017650498
71.6064453125,-197.73376374704
71.6552734375,-197.886890890629
71.7041015625,-210.618190752364
71.7529296875,-214.859285188338
71.8017578125,-218.779820559185
71.8505859375,-228.123820993891
71.8994140625,-226.470149055179
71.9482421875,-231.713365424646
71.9970703125,-233.441655673968
72.0458984375,-231.379241198462
72.0947265625,-230.756505474028
72.1435546875,-231.471020588096
72.1923828125,-227.883215914285
72.2412109375,-229.255627703295
72.2900390625,-228.134726603909
72.3388671875,-226.579283396989
72.3876953125,-220.319411440903
72.4365234375,-215.424278298329
72.4853515625,-215.629708862115
72.5341796875,-214.428811544345
72.5830078125,-214.178211364464
72.6318359375,-206.947416855955
