106.82,0.0029578
106.82,0.014573
106.83,-0.023617
106.83,0.012703
106.84,0.000373
106.85,-0.000667
106.85,0.006663
106.86,0.005803
106.86,0.003793
106.87,0.006293
106.87,0.006663
106.88,0.003853
106.88,-0.000567
106.89,0.003513
106.89,0.000273
106.9,0.001843
106.9,0.004993
106.91,0.006383
106.91,0.010323
106.92,0.014803
106.92,0.001793
106.93,0.009363
106.94,-0.004707
106.94,0.003043
106.95,0.005103
106.95,0.004313
106.96,-0.000777
106.96,0.011003
106.97,0.006693
106.97,-0.010247
106.98,0.008463
106.98,0.011343
106.99,0.011333
106.99,0.008443
107,-0.000737
107,0.005413
107.01,0.003493
107.01,0.004163
107.02,-0.007477
107.03,-0.007087
107.03,-0.008787
107.04,0.000453
107.04,-0.008047
107.05,0.002163
107.05,-0.009047
107.06,0.011703
107.06,-0.003817
107.07,0.006353
107.07,0.005193
107.08,-0.001247
107.08,0.012043
107.09,0.000893
107.09,0.021543
107.1,-0.000167
107.1,0.001723
107.11,0.006783
107.12,-0.004097
107.12,-0.004017
107.13,-0.007857
107.13,0.005643
107.14,0.000953
107.14,0.004313
107.15,-0.013307
107.15,0.001853
107.16,-0.007197
107.16,-0.005157
107.17,0.007383
107.17,-0.005767
107.18,0.008553
107.18,-0.001907
107.19,-0.008987
107.19,0.003733
107.2,-0.005117
107.21,-0.002287
107.21,0.005593
107.22,0.001663
107.22,-0.001467
107.23,0.003733
107.23,-0.001077
107.24,-0.017407
107.24,0.000453
107.25,0.001953
107.25,0.001543
107.26,0.000373
107.26,-0.002277
107.27,-0.016617
107.27,0.015613
107.28,0.008043
107.28,-0.007207
107.29,-0.021097
107.3,-0.008157
107.3,0.022843
107.31,-0.011377
107.31,-0.000417
107.32,0.001713
107.32,0.006433
107.33,-0.015397
107.33,-0.005977
107.34,-0.016107
107.34,-0.012217
107.35,-0.006197
107.35,-0.007237
107.36,-0.005557
107.36,0.010123
107.37,0.000463
107.37,0.012143
107.38,-0.006667
107.39,0.003373
107.39,-0.016197
107.4,-0.013127
107.4,-0.003927
107.41,0.000433
107.41,-0.009617
107.42,0.006573
107.42,-0.003207
107.43,0.000503
107.43,0.000733
107.44,0.009493
107.44,-0.018257
107.45,-0.013447
107.45,-0.026487
107.46,-0.006637
107.46,-0.009937
107.47,0.000143
107.47,-0.001947
107.48,0.004123
107.49,-0.019167
107.49,-0.009407
107.5,-0.001517
107.5,-0.003897
107.51,-0.025977
107.51,-0.006857
107.52,-0.005517
107.52,0.004743
107.53,-0.015527
107.53,-0.011357
107.54,0.014513
107.54,-0.001597
107.55,-0.004157
107.55,-0.018957
107.56,-0.001687
107.56,-0.003287
107.57,-0.024637
107.58,-0.016767
107.58,-0.010037
107.59,-0.012707
107.59,-0.002457
107.6,0.000343
107.6,0.007453
107.61,-0.001477
107.61,-0.001837
107.62,-0.012137
107.62,-0.027247
107.63,-0.031267
107.63,-0.001347
107.64,-0.016407
107.64,-0.021377
107.65,-0.001887
107.65,-0.003117
107.66,0.005223
107.67,-0.016827
107.67,-0.005887
107.68,-0.023617
107.68,-0.007117
107.69,-0.021227
107.69,-0.017457
107.7,-0.027657
107.7,-0.017977
107.71,-0.012307
107.71,-0.019967
107.72,-0.009347
107.72,-0.006557
107.73,-0.019137
107.73,-0.022477
107.74,-0.005247
107.74,-0.016227
107.75,-0.021907
107.76,-0.022027
107.76,-0.021807
107.77,0.007063
107.77,-0.006587
107.78,-0.013337
107.78,-0.031107
107.79,0.002333
107.79,-0.018377
107.8,-0.034567
107.8,-0.014887
107.81,-0.000297
107.81,-0.0381
107.82,-0.013437
107.82,-0.024027
107.83,-0.003867
107.83,-0.023447
107.84,-0.017667
107.85,-0.014177
107.85,-0.002317
107.86,-0.003407
107.86,-0.011717
107.87,-0.018227
107.87,-0.014477
107.88,-0.004967
107.88,-0.045008
107.89,-0.015017
107.89,-0.026677
107.9,-0.018487
107.9,-0.011847
107.91,-0.031807
107.91,0.008843
107.92,-0.016027
107.92,-0.017697
107.93,-0.010687
107.94,-0.020647
107.94,-0.017807
107.95,-0.046489
107.95,-0.024217
107.96,-0.028307
107.96,-0.022047
107.97,-0.027617
107.97,-0.024687
107.98,-0.025097
107.98,-0.016927
107.99,-0.034697
107.99,-0.030227
108,0.007693
108,-0.021877
108.01,-0.008817
108.01,-0.040094
108.02,-0.007697
108.03,-0.016087
108.03,-0.023377
108.04,-0.045221
108.04,-0.032477
108.05,-0.027447
108.05,-0.04254
108.06,-0.012157
108.06,-0.020487
108.07,-0.005217
108.07,-0.026057
108.08,-0.026427
108.08,-0.009327
108.09,-0.030257
108.09,-0.009417
108.1,-0.008367
108.1,-0.038284
108.11,-0.030407
108.12,-0.024917
108.12,-0.040056
108.13,-0.025107
108.13,-0.034337
108.14,-0.043449
108.14,-0.048433
108.15,-0.034407
108.15,-0.031287
108.16,-0.018537
108.16,-0.018867
108.17,-0.028037
108.17,-0.033197
108.18,-0.003697
108.18,-0.036462
108.19,-0.019237
108.19,-0.035537
108.2,-0.012877
108.21,-0.041484
108.21,-0.025407
108.22,-0.038882
108.22,-0.038073
108.23,-0.066201
108.23,-0.008097
108.24,-0.020647
108.24,-0.034627
108.25,-0.030867
108.25,-0.056302
108.26,-0.029757
108.26,-0.038921
108.27,-0.006137
108.27,-0.039953
108.28,-0.025397
108.28,-0.035387
108.29,-0.048785
108.29,-0.039557
108.3,-0.015967
108.31,-0.033407
108.31,-0.045696
108.32,-0.037044
108.32,-0.039389
108.33,-0.034597
108.33,-0.028367
108.34,-0.044649
108.34,-0.035985
108.35,-0.038464
108.35,-0.031747
108.36,-0.048434
108.36,-0.058415
108.37,-0.049713
108.37,-0.013297
108.38,-0.027937
108.38,-0.039022
108.39,-0.035537
108.4,-0.037415
108.4,-0.030377
108.41,-0.027227
108.41,-0.019107
108.42,-0.044549
108.42,-0.052068
108.43,-0.028067
108.43,-0.031147
108.44,-0.041554
108.44,-0.034827
108.45,-0.040018
108.45,-0.039269
108.46,-0.056607
108.46,-0.021087
108.47,-0.059655
108.47,-0.046068
108.48,-0.03853
108.49,-0.024457
108.49,-0.057016
108.5,-0.017987
108.5,-0.032087
108.51,-0.056053
108.51,-0.048658
108.52,-0.029877
108.52,-0.03914
108.53,-0.048883
108.53,-0.05005
108.54,-0.051613
108.54,-0.058929
108.55,-0.047333
108.55,-0.028007
108.56,-0.049662
108.56,-0.056517
108.57,-0.051697
108.58,-0.049127
108.58,-0.014727
108.59,-0.039228
108.59,-0.048019
108.6,-0.047143
108.6,-0.034207
108.61,-0.043162
108.61,-0.026947
108.62,-0.070167
108.62,-0.05955
108.63,-0.050291
108.63,-0.073333
108.64,-0.05715
108.64,-0.063384
108.65,-0.059039
108.65,-0.063688
108.66,-0.066876
108.67,-0.061018
108.67,-0.054877
108.68,-0.044091
108.68,-0.062983
108.69,-0.032767
108.69,-0.042288
108.7,-0.048657
108.7,-0.05115
108.71,-0.04463
108.71,-0.037225
108.72,-0.050555
108.72,-0.040448
108.73,-0.037191
108.73,-0.068782
108.74,-0.057643
108.74,-0.069521
108.75,-0.074393
108.76,-0.057213
108.76,-0.059094
108.77,-0.089738
108.77,-0.059854
108.78,-0.064286
108.78,-0.079511
108.79,-0.034547
108.79,-0.026187
108.8,-0.061405
108.8,-0.055962
108.81,-0.035807
108.81,-0.057472
108.82,-0.023797
108.82,-0.052936
108.83,-0.067453
108.83,-0.041933
108.84,-0.060626
108.85,-0.066589
108.85,-0.087937
108.86,-0.069912
108.86,-0.071844
108.87,-0.075077
108.87,-0.089702
108.88,-0.064127
108.88,-0.065494
108.89,-0.064309
108.89,-0.056403
108.9,-0.073959
108.9,-0.074341
108.91,-0.057075
108.91,-0.05042
108.92,-0.049196
108.92,-0.060556
108.93,-0.051682
108.94,-0.079927
108.94,-0.059899
108.95,-0.059884
108.95,-0.056398
108.96,-0.074852
108.96,-0.076891
108.97,-0.069317
108.97,-0.089452
108.98,-0.069352
108.98,-0.083329
108.99,-0.082963
108.99,-0.084143
109,-0.065684
109,-0.073014
109.01,-0.066228
109.01,-0.09305
109.02,-0.071069
109.02,-0.068914
109.03,-0.066633
109.04,-0.070164
109.04,-0.052814
109.05,-0.064546
109.05,-0.069373
109.06,-0.074199
109.06,-0.086059
109.07,-0.070168
109.07,-0.084254
109.08,-0.075778
109.08,-0.086141
109.09,-0.072555
109.09,-0.079712
109.1,-0.074551
109.1,-0.10076
109.11,-0.094229
109.11,-0.081155
109.12,-0.089541
109.13,-0.095508
109.13,-0.076855
109.14,-0.076092
109.14,-0.083568
109.15,-0.079056
109.15,-0.076457
109.16,-0.067638
109.16,-0.070549
109.17,-0.065749
109.17,-0.073157
109.18,-0.078278
109.18,-0.090578
109.19,-0.066105
109.19,-0.06817
109.2,-0.084665
109.2,-0.092639
109.21,-0.11575
109.22,-0.085604
109.22,-0.10288
109.23,-0.081761
109.23,-0.093131
109.24,-0.091411
109.24,-0.079701
109.25,-0.089085
109.25,-0.098522
109.26,-0.076266
109.26,-0.078173
109.27,-0.091263
109.27,-0.068601
109.28,-0.081034
109.28,-0.087242
109.29,-0.077695
109.29,-0.079675
109.3,-0.089488
109.31,-0.082685
109.31,-0.085503
109.32,-0.085731
109.32,-0.12233
